ano,regiao,uf,nome_municipio,localizacao,depend_administrativa,percent_fundamental_nivel1,percent_fundamental_nivel2,percent_fundamental_nivel3,percent_fundamental_nivel4,percent_fundamental_nivel5,percent_fundamental_nivel6,percent_medio_nivel1,percent_medio_nivel2,percent_medio_nivel3,percent_medio_nivel4,percent_medio_nivel5,percent_medio_nivel6
2021,Norte,TO,Brasilândia do Tocantins,Urbana,Publica,47.3,5.3,5.3,42.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Brejinho de Nazaré,Urbana,Estadual,43.7,0.0,56.3,0.0,0.0,0.0,0.0,21.5,7.1,71.4,0.0,0.0
2021,Norte,TO,Brejinho de Nazaré,Urbana,Municipal,19.3,3.8,42.3,34.6,0.0,0.0,,,,,,
2021,Norte,TO,Brejinho de Nazaré,Rural,Municipal,50.0,50.0,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Brejinho de Nazaré,Urbana,Publica,28.6,2.4,47.6,21.4,0.0,0.0,0.0,21.5,7.1,71.4,0.0,0.0
2021,Norte,TO,Brejinho de Nazaré,Rural,Publica,50.0,50.0,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Buriti do Tocantins,Urbana,Estadual,0.0,0.0,57.2,33.3,9.5,0.0,0.0,34.8,21.7,34.8,8.7,0.0
2021,Norte,TO,Buriti do Tocantins,Rural,Estadual,6.2,0.0,12.5,56.3,25.0,0.0,0.0,0.0,0.0,69.2,30.8,0.0
2021,Norte,TO,Buriti do Tocantins,Urbana,Municipal,86.3,10.3,0.0,3.4,0.0,0.0,,,,,,
2021,Norte,TO,Buriti do Tocantins,Rural,Municipal,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Buriti do Tocantins,Urbana,Publica,50.0,6.0,24.0,16.0,4.0,0.0,0.0,34.8,21.7,34.8,8.7,0.0
2021,Norte,TO,Buriti do Tocantins,Rural,Publica,44.5,0.0,7.4,33.3,14.8,0.0,0.0,0.0,0.0,69.2,30.8,0.0
2021,Norte,TO,Cachoeirinha,Urbana,Estadual,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Cachoeirinha,Urbana,Municipal,88.9,0.0,11.1,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Cachoeirinha,Urbana,Publica,40.0,0.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Campos Lindos,Urbana,Estadual,0.0,0.0,0.0,37.5,62.5,0.0,13.8,0.0,0.0,44.8,41.4,0.0
2021,Norte,TO,Campos Lindos,Urbana,Municipal,35.8,1.8,23.2,32.1,7.1,0.0,,,,,,
2021,Norte,TO,Campos Lindos,Rural,Municipal,53.1,15.6,25.0,6.3,0.0,0.0,,,,,,
2021,Norte,TO,Campos Lindos,Urbana,Publica,29.1,1.4,18.8,33.3,17.4,0.0,13.8,0.0,0.0,44.8,41.4,0.0
2021,Norte,TO,Campos Lindos,Rural,Publica,53.1,15.6,25.0,6.3,0.0,0.0,,,,,,
2021,Norte,TO,Cariri do Tocantins,Urbana,Estadual,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,7.7,23.1,69.2,0.0
2021,Norte,TO,Cariri do Tocantins,Urbana,Municipal,30.5,8.7,30.4,17.4,13.0,0.0,,,,,,
2021,Norte,TO,Cariri do Tocantins,Urbana,Publica,25.0,7.1,25.0,17.9,25.0,0.0,0.0,0.0,7.7,23.1,69.2,0.0
2021,Norte,TO,Carmolândia,Urbana,Estadual,0.0,0.0,0.0,37.5,62.5,0.0,0.0,0.0,0.0,22.2,77.8,0.0
2021,Norte,TO,Carmolândia,Urbana,Municipal,12.4,12.5,56.3,0.0,18.8,0.0,,,,,,
2021,Norte,TO,Carmolândia,Urbana,Publica,8.8,8.7,39.1,13.0,30.4,0.0,0.0,0.0,0.0,22.2,77.8,0.0
2021,Norte,TO,Carrasco Bonito,Urbana,Estadual,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,9.1,81.8,9.1,0.0
2021,Norte,TO,Carrasco Bonito,Rural,Estadual,0.0,0.0,0.0,85.7,14.3,0.0,0.0,0.0,0.0,85.7,14.3,0.0
2021,Norte,TO,Carrasco Bonito,Urbana,Municipal,46.7,33.3,0.0,13.3,6.7,0.0,,,,,,
2021,Norte,TO,Carrasco Bonito,Rural,Municipal,57.2,35.7,0.0,7.1,0.0,0.0,,,,,,
2021,Norte,TO,Carrasco Bonito,Urbana,Publica,29.2,20.8,0.0,45.8,4.2,0.0,0.0,0.0,9.1,81.8,9.1,0.0
2021,Norte,TO,Carrasco Bonito,Rural,Publica,38.1,23.8,0.0,33.3,4.8,0.0,0.0,0.0,0.0,85.7,14.3,0.0
2021,Norte,TO,Caseara,Urbana,Estadual,0.0,0.0,80.0,0.0,6.7,13.3,0.0,0.0,11.1,55.6,11.1,22.2
2021,Norte,TO,Caseara,Urbana,Municipal,74.9,18.8,6.3,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Caseara,Rural,Municipal,50.0,50.0,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Caseara,Urbana,Publica,38.7,9.7,41.9,0.0,3.2,6.5,0.0,0.0,11.1,55.6,11.1,22.2
2021,Norte,TO,Caseara,Rural,Publica,50.0,50.0,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Centenário,Urbana,Estadual,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Centenário,Urbana,Municipal,69.2,30.8,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Centenário,Rural,Municipal,66.7,33.3,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Centenário,Urbana,Publica,45.0,20.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Centenário,Rural,Publica,66.7,33.3,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Chapada de Areia,Urbana,Municipal,42.1,52.6,5.3,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Chapada de Areia,Urbana,Publica,42.1,52.6,5.3,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Chapada da Natividade,Urbana,Estadual,0.0,0.0,13.3,86.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Chapada da Natividade,Urbana,Municipal,68.4,0.0,21.1,10.5,0.0,0.0,,,,,,
2021,Norte,TO,Chapada da Natividade,Urbana,Publica,38.3,0.0,17.6,44.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Colinas do Tocantins,Urbana,Federal,,,,,,,2.7,70.3,13.5,13.5,0.0,0.0
2021,Norte,TO,Colinas do Tocantins,Urbana,Estadual,7.3,11.5,37.5,33.3,9.4,1.0,0.0,4.6,12.3,67.7,12.3,3.1
2021,Norte,TO,Colinas do Tocantins,Rural,Estadual,,,,,,,0.0,55.0,40.0,5.0,0.0,0.0
2021,Norte,TO,Colinas do Tocantins,Urbana,Municipal,22.3,27.8,33.3,12.0,3.7,0.9,,,,,,
2021,Norte,TO,Colinas do Tocantins,Urbana,Privada,9.4,21.9,40.6,15.6,9.4,3.1,4.1,12.5,29.2,37.5,12.5,4.2
2021,Norte,TO,Colinas do Tocantins,Urbana,Publica,15.2,20.2,35.5,22.2,5.9,1.0,1.1,28.4,12.7,48.0,7.8,2.0
2021,Norte,TO,Colinas do Tocantins,Rural,Publica,,,,,,,0.0,55.0,40.0,5.0,0.0,0.0
2021,Norte,TO,Combinado,Urbana,Estadual,3.7,25.9,63.0,3.7,3.7,0.0,0.0,0.0,80.0,10.0,10.0,0.0
2021,Norte,TO,Combinado,Urbana,Municipal,81.2,0.0,18.8,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Combinado,Urbana,Publica,32.6,16.3,46.5,2.3,2.3,0.0,0.0,0.0,80.0,10.0,10.0,0.0
2021,Norte,TO,Conceição do Tocantins,Urbana,Estadual,0.0,5.0,15.0,70.0,5.0,5.0,0.0,0.0,0.0,88.2,5.9,5.9
2021,Norte,TO,Conceição do Tocantins,Urbana,Municipal,52.3,0.0,4.3,39.1,0.0,4.3,,,,,,
2021,Norte,TO,Conceição do Tocantins,Rural,Municipal,33.3,0.0,0.0,66.7,0.0,0.0,,,,,,
2021,Norte,TO,Conceição do Tocantins,Urbana,Publica,30.0,2.5,10.0,52.5,2.5,2.5,0.0,0.0,0.0,88.2,5.9,5.9
2021,Norte,TO,Conceição do Tocantins,Rural,Publica,33.3,0.0,0.0,66.7,0.0,0.0,,,,,,
2021,Norte,TO,Couto Magalhães,Urbana,Estadual,24.9,0.0,0.0,68.8,6.3,0.0,0.0,0.0,7.2,78.6,7.1,7.1
2021,Norte,TO,Couto Magalhães,Rural,Estadual,28.7,21.4,21.4,14.3,7.1,7.1,,,,,,
2021,Norte,TO,Couto Magalhães,Urbana,Municipal,47.5,4.8,0.0,42.9,4.8,0.0,,,,,,
2021,Norte,TO,Couto Magalhães,Rural,Municipal,22.2,22.2,5.6,44.4,5.6,0.0,,,,,,
2021,Norte,TO,Couto Magalhães,Urbana,Publica,37.8,2.7,0.0,54.1,5.4,0.0,0.0,0.0,7.2,78.6,7.1,7.1
2021,Norte,TO,Couto Magalhães,Rural,Publica,24.9,21.9,12.5,31.3,6.3,3.1,,,,,,
2021,Norte,TO,Cristalândia,Urbana,Estadual,5.6,0.0,33.3,61.1,0.0,0.0,0.0,0.0,21.4,78.6,0.0,0.0
2021,Norte,TO,Cristalândia,Urbana,Municipal,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Cristalândia,Urbana,Publica,54.1,0.0,16.2,29.7,0.0,0.0,0.0,0.0,21.4,78.6,0.0,0.0
2021,Norte,TO,Crixás do Tocantins,Urbana,Estadual,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Crixás do Tocantins,Urbana,Municipal,25.0,62.5,12.5,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Crixás do Tocantins,Urbana,Publica,14.3,35.7,7.1,42.9,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Darcinópolis,Urbana,Estadual,0.0,0.0,4.8,71.4,19.0,4.8,0.0,0.0,0.0,72.2,22.2,5.6
2021,Norte,TO,Darcinópolis,Urbana,Municipal,76.0,4.8,4.8,4.8,4.8,4.8,,,,,,
2021,Norte,TO,Darcinópolis,Rural,Municipal,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Darcinópolis,Urbana,Publica,40.9,2.6,5.1,38.5,10.3,2.6,0.0,0.0,0.0,72.2,22.2,5.6
2021,Norte,TO,Darcinópolis,Rural,Publica,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Dianópolis,Rural,Federal,,,,,,,0.0,63.4,33.3,3.3,0.0,0.0
2021,Norte,TO,Dianópolis,Urbana,Estadual,8.5,0.0,42.3,39.4,5.6,4.2,3.5,10.5,19.3,54.4,7.0,5.3
2021,Norte,TO,Dianópolis,Rural,Estadual,45.4,9.1,0.0,45.5,0.0,0.0,0.0,16.7,0.0,83.3,0.0,0.0
2021,Norte,TO,Dianópolis,Urbana,Municipal,57.3,25.9,5.6,5.6,3.7,1.9,,,,,,
2021,Norte,TO,Dianópolis,Rural,Municipal,36.5,4.5,22.7,27.3,4.5,4.5,,,,,,
2021,Norte,TO,Dianópolis,Urbana,Publica,30.3,11.5,26.2,24.6,4.9,2.5,3.5,10.5,19.3,54.4,7.0,5.3
2021,Norte,TO,Dianópolis,Rural,Publica,39.4,6.1,15.2,33.3,3.0,3.0,0.0,55.5,27.8,16.7,0.0,0.0
2021,Norte,TO,Divinópolis do Tocantins,Urbana,Estadual,0.0,0.0,39.2,21.7,39.1,0.0,0.0,0.0,19.0,38.1,42.9,0.0
2021,Norte,TO,Divinópolis do Tocantins,Urbana,Municipal,59.3,3.7,37.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Divinópolis do Tocantins,Urbana,Publica,32.0,2.0,38.0,10.0,18.0,0.0,0.0,0.0,19.0,38.1,42.9,0.0
2021,Norte,TO,Dois Irmãos do Tocantins,Urbana,Estadual,9.2,4.5,22.7,50.0,13.6,0.0,0.0,0.0,7.2,71.4,21.4,0.0
2021,Norte,TO,Dois Irmãos do Tocantins,Urbana,Municipal,88.9,11.1,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Dois Irmãos do Tocantins,Rural,Municipal,63.6,36.4,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Dois Irmãos do Tocantins,Urbana,Publica,46.2,5.1,12.8,28.2,7.7,0.0,0.0,0.0,7.2,71.4,21.4,0.0
2021,Norte,TO,Dois Irmãos do Tocantins,Rural,Publica,63.6,36.4,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Dueré,Urbana,Estadual,0.0,0.0,41.7,50.0,8.3,0.0,0.0,0.0,0.0,77.8,22.2,0.0
2021,Norte,TO,Dueré,Urbana,Municipal,7.2,64.3,14.3,7.1,7.1,0.0,,,,,,
2021,Norte,TO,Dueré,Urbana,Publica,3.9,34.6,26.9,26.9,7.7,0.0,0.0,0.0,0.0,77.8,22.2,0.0
2021,Norte,TO,Esperantina,Urbana,Estadual,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0,27.3,54.5,18.2,0.0
2021,Norte,TO,Esperantina,Rural,Estadual,3.5,3.4,55.2,37.9,0.0,0.0,0.0,0.0,54.9,41.9,3.2,0.0
2021,Norte,TO,Esperantina,Urbana,Municipal,47.8,31.8,6.8,9.1,4.5,0.0,,,,,,
2021,Norte,TO,Esperantina,Rural,Municipal,61.5,38.5,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Esperantina,Urbana,Publica,39.6,26.4,11.3,18.9,3.8,0.0,0.0,0.0,27.3,54.5,18.2,0.0
2021,Norte,TO,Esperantina,Rural,Publica,40.7,25.9,19.8,13.6,0.0,0.0,0.0,0.0,54.9,41.9,3.2,0.0
2021,Norte,TO,Fátima,Urbana,Estadual,0.0,0.0,20.0,53.3,26.7,0.0,0.0,0.0,15.4,53.8,30.8,0.0
2021,Norte,TO,Fátima,Urbana,Municipal,93.3,0.0,0.0,6.7,0.0,0.0,,,,,,
2021,Norte,TO,Fátima,Urbana,Publica,46.7,0.0,10.0,30.0,13.3,0.0,0.0,0.0,15.4,53.8,30.8,0.0
2021,Norte,TO,Figueirópolis,Urbana,Estadual,0.0,0.0,57.2,35.7,7.1,0.0,0.0,11.1,0.0,77.8,11.1,0.0
2021,Norte,TO,Figueirópolis,Urbana,Municipal,5.6,11.1,83.3,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Figueirópolis,Urbana,Publica,3.1,6.3,71.9,15.6,3.1,0.0,0.0,11.1,0.0,77.8,11.1,0.0
2021,Norte,TO,Filadélfia,Urbana,Estadual,0.0,0.0,83.4,0.0,8.3,8.3,0.0,0.0,9.1,72.7,18.2,0.0
2021,Norte,TO,Filadélfia,Rural,Estadual,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,33.3,66.7,0.0
2021,Norte,TO,Filadélfia,Urbana,Municipal,66.6,20.0,0.0,6.7,0.0,6.7,,,,,,
2021,Norte,TO,Filadélfia,Rural,Municipal,70.0,20.0,0.0,5.0,5.0,0.0,,,,,,
2021,Norte,TO,Filadélfia,Urbana,Publica,38.6,11.5,38.5,3.8,3.8,3.8,0.0,0.0,9.1,72.7,18.2,0.0
2021,Norte,TO,Filadélfia,Rural,Publica,50.0,14.3,0.0,10.7,25.0,0.0,0.0,0.0,0.0,33.3,66.7,0.0
2021,Norte,TO,Formoso do Araguaia,Urbana,Federal,,,,,,,0.0,83.3,11.1,5.6,0.0,0.0
2021,Norte,TO,Formoso do Araguaia,Urbana,Estadual,6.7,0.0,13.3,73.3,6.7,0.0,0.0,4.8,33.3,57.1,4.8,0.0
2021,Norte,TO,Formoso do Araguaia,Rural,Estadual,7.7,5.1,51.3,35.9,0.0,0.0,0.0,0.0,59.3,40.7,0.0,0.0
2021,Norte,TO,Formoso do Araguaia,Urbana,Municipal,39.7,6.9,15.5,31.0,6.9,0.0,,,,,,
2021,Norte,TO,Formoso do Araguaia,Rural,Municipal,40.0,50.0,0.0,10.0,0.0,0.0,,,,,,
2021,Norte,TO,Formoso do Araguaia,Urbana,Privada,11.1,11.1,38.9,38.9,0.0,0.0,0.0,16.7,50.0,33.3,0.0,0.0
2021,Norte,TO,Formoso do Araguaia,Rural,Privada,19.4,22.6,54.8,3.2,0.0,0.0,0.0,0.0,93.3,6.7,0.0,0.0
2021,Norte,TO,Formoso do Araguaia,Urbana,Publica,31.2,5.0,16.3,42.5,5.0,0.0,0.0,41.0,23.1,33.3,2.6,0.0
2021,Norte,TO,Formoso do Araguaia,Rural,Publica,14.3,14.3,40.8,30.6,0.0,0.0,0.0,0.0,59.3,40.7,0.0,0.0
2021,Norte,TO,Tabocão,Urbana,Estadual,6.1,6.3,43.8,43.8,0.0,0.0,0.0,10.5,42.1,47.4,0.0,0.0
2021,Norte,TO,Tabocão,Urbana,Municipal,7.4,55.6,33.3,3.7,0.0,0.0,,,,,,
2021,Norte,TO,Tabocão,Urbana,Publica,7.1,38.1,38.1,16.7,0.0,0.0,0.0,10.5,42.1,47.4,0.0,0.0
2021,Norte,TO,Goianorte,Urbana,Estadual,20.0,0.0,5.7,74.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Goianorte,Urbana,Municipal,77.7,5.6,16.7,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Goianorte,Rural,Municipal,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Goianorte,Urbana,Publica,39.6,1.9,9.4,49.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Goianorte,Rural,Publica,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Goiatins,Urbana,Estadual,32.0,8.0,0.0,56.0,4.0,0.0,0.0,30.3,6.1,54.5,9.1,0.0
2021,Norte,TO,Goiatins,Rural,Estadual,26.3,8.4,31.6,30.5,3.2,0.0,0.0,12.5,37.5,45.3,4.7,0.0
2021,Norte,TO,Goiatins,Urbana,Municipal,5.6,5.6,47.2,33.3,8.3,0.0,,,,,,
2021,Norte,TO,Goiatins,Rural,Municipal,0.0,9.2,70.4,16.7,3.7,0.0,,,,,,
2021,Norte,TO,Goiatins,Urbana,Publica,17.2,6.9,29.3,41.4,5.2,0.0,0.0,30.3,6.1,54.5,9.1,0.0
2021,Norte,TO,Goiatins,Rural,Publica,16.8,8.7,45.6,25.5,3.4,0.0,0.0,12.5,37.5,45.3,4.7,0.0
2021,Norte,TO,Guaraí,Urbana,Estadual,10.2,0.0,36.8,39.7,11.8,1.5,5.8,11.5,23.1,38.5,17.3,3.8
2021,Norte,TO,Guaraí,Urbana,Municipal,15.3,10.2,57.6,16.9,0.0,0.0,,,,,,
2021,Norte,TO,Guaraí,Rural,Municipal,58.4,33.3,8.3,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Guaraí,Urbana,Privada,8.2,16.7,38.9,16.7,16.7,2.8,0.0,27.2,36.4,9.1,27.3,0.0
2021,Norte,TO,Guaraí,Urbana,Publica,12.6,4.7,46.5,29.1,6.3,0.8,5.8,11.5,23.1,38.5,17.3,3.8
2021,Norte,TO,Guaraí,Rural,Publica,58.4,33.3,8.3,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Gurupi,Urbana,Federal,,,,,,,9.8,65.9,7.3,14.6,2.4,0.0
2021,Norte,TO,Gurupi,Urbana,Estadual,6.0,12.6,47.9,29.3,3.3,0.9,0.0,11.6,34.1,41.3,8.7,4.3
2021,Norte,TO,Gurupi,Urbana,Municipal,29.0,17.0,14.7,33.5,2.7,3.1,,,,,,
2021,Norte,TO,Gurupi,Rural,Municipal,33.4,20.0,33.3,13.3,0.0,0.0,,,,,,
2021,Norte,TO,Gurupi,Urbana,Privada,16.4,14.3,31.6,29.6,6.1,2.0,0.0,26.4,26.4,32.1,11.3,3.8
2021,Norte,TO,Gurupi,Urbana,Publica,18.2,15.1,31.6,30.5,3.0,1.6,2.2,24.2,28.1,34.8,7.3,3.4
2021,Norte,TO,Gurupi,Rural,Publica,33.4,20.0,33.3,13.3,0.0,0.0,,,,,,
2021,Norte,TO,Ipueiras,Urbana,Estadual,0.0,0.0,85.7,14.3,0.0,0.0,0.0,0.0,85.7,14.3,0.0,0.0
2021,Norte,TO,Ipueiras,Urbana,Municipal,54.5,36.4,0.0,9.1,0.0,0.0,,,,,,
2021,Norte,TO,Ipueiras,Rural,Municipal,50.0,40.0,0.0,10.0,0.0,0.0,,,,,,
2021,Norte,TO,Ipueiras,Urbana,Publica,35.3,23.5,35.3,5.9,0.0,0.0,0.0,0.0,85.7,14.3,0.0,0.0
2021,Norte,TO,Ipueiras,Rural,Publica,50.0,40.0,0.0,10.0,0.0,0.0,,,,,,
2021,Norte,TO,Itacajá,Urbana,Estadual,0.0,0.0,12.0,40.0,48.0,0.0,0.0,3.8,7.4,44.4,44.4,0.0
2021,Norte,TO,Itacajá,Rural,Estadual,37.2,15.4,41.0,6.4,0.0,0.0,4.1,24.5,61.2,10.2,0.0,0.0
2021,Norte,TO,Itacajá,Urbana,Municipal,76.5,17.6,0.0,5.9,0.0,0.0,,,,,,
2021,Norte,TO,Itacajá,Rural,Municipal,88.9,11.1,0.0,0.0,0.0,0.0,,,,,,
2021,Norte,TO,Itacajá,Urbana,Publica,31.0,7.1,7.1,26.2,28.6,0.0,0.0,3.8,7.4,44.4,44.4,0.0
2021,Norte,TO,Itacajá,Rural,Publica,42.6,14.9,36.8,5.7,0.0,0.0,4.1,24.5,61.2,10.2,0.0,0.0
2021,Norte,TO,Itaguatins,Urbana,Estadual,0.0,0.0,9.1,72.7,9.1,9.1,0.0,0.0,18.2,72.7,9.1,0.0
2021,Norte,TO,Itaguatins,Urbana,Municipal,41.4,13.8,27.6,13.8,0.0,3.4,,,,,,
2021,Norte,TO,Itaguatins,Rural,Municipal,38.4,38.5,7.7,15.4,0.0,0.0,,,,,,
2021,Norte,TO,Itaguatins,Urbana,Publica,32.5,10.8,21.6,27.0,2.7,5.4,0.0,0.0,18.2,72.7,9.1,0.0
2021,Norte,TO,Itaguatins,Rural,Publica,38.4,38.5,7.7,15.4,0.0,0.0,,,,,,
2021,Norte,TO,Itapiratins,Urbana,Estadual,0.0,0.0,5.2,42.1,47.4,5.3,0.0,0.0,5.2,42.1,47.4,5.3
2021,Norte,TO,Itapiratins,Urbana,Municipal,65.0,0.0,20.0,10.0,0.0,5.0,,,,,,
2021,Norte,TO,Itapiratins,Rural,Municipal,71.4,0.0,0.0,28.6,0.0,0.0,,,,,,
2021,Norte,TO,Itapiratins,Urbana,Publica,34.2,0.0,13.2,26.3,23.7,2.6,0.0,0.0,5.2,42.1,47.4,5.3
2021,Norte,TO,Itapiratins,Rural,Publica,71.4,0.0,0.0,28.6,0.0,0.0,,,,,,
2021,Norte,TO,Itaporã do Tocantins,Urbana,Estadual,0.0,0.0,8.3,25.0,66.7,0.0,0.0,0.0,0.0,11.1,88.9,0.0
2021,Norte,TO,Itaporã do Tocantins,Urbana,Municipal,81.8,0.0,9.1,9.1,0.0,0.0,,,,,,
2021,Norte,TO,Itaporã do Tocantins,Urbana,Publica,39.1,0.0,8.7,17.4,34.8,0.0,0.0,0.0,0.0,11.1,88.9,0.0
2021,Norte,TO,Jaú do Tocantins,Urbana,Estadual,,,,,,,0.0,0.0,87.5,0.0,12.5,0.0
2021,Norte,TO,Jaú do Tocantins,Urbana,Municipal,47.0,0.0,41.2,11.8,0.0,0.0,,,,,,
2021,Norte,TO,Jaú do Tocantins,Rural,Municipal,30.7,15.4,7.7,46.2,0.0,0.0,,,,,,
2021,Norte,TO,Jaú do Tocantins,Urbana,Publica,47.0,0.0,41.2,11.8,0.0,0.0,0.0,0.0,87.5,0.0,12.5,0.0
2021,Norte,TO,Jaú do Tocantins,Rural,Publica,30.7,15.4,7.7,46.2,0.0,0.0,,,,,,
2021,Norte,TO,Juarina,Urbana,Estadual,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Juarina,Urbana,Municipal,44.5,33.3,11.1,11.1,0.0,0.0,,,,,,
2021,Norte,TO,Juarina,Urbana,Publica,22.1,16.7,5.6,55.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Lagoa da Confusão,Urbana,Estadual,18.6,0.0,6.3,50.0,18.8,6.3,0.0,5.6,11.1,44.4,27.8,11.1
2021,Norte,TO,Lagoa da Confusão,Rural,Estadual,6.7,1.7,33.3,53.3,3.3,1.7,0.0,0.0,15.0,77.5,5.0,2.5
2021,Norte,TO,Lagoa da Confusão,Urbana,Municipal,9.6,15.4,26.9,38.5,5.8,3.8,,,,,,
2021,Norte,TO,Lagoa da Confusão,Rural,Municipal,40.0,0.0,0.0,60.0,0.0,0.0,,,,,,
2021,Norte,TO,Lagoa da Confusão,Urbana,Privada,19.3,7.7,26.9,42.3,0.0,3.8,4.7,4.8,28.6,47.6,9.5,4.8
2021,Norte,TO,Lagoa da Confusão,Urbana,Publica,12.3,12.3,23.1,41.5,7.7,3.1,0.0,5.6,11.1,44.4,27.8,11.1
2021,Norte,TO,Lagoa da Confusão,Rural,Publica,9.3,1.5,30.8,53.8,3.1,1.5,0.0,0.0,15.0,77.5,5.0,2.5
2021,Norte,TO,Lagoa do Tocantins,Urbana,Estadual,0.0,0.0,6.2,37.5,56.3,0.0,0.0,0.0,0.0,41.2,58.8,0.0
2021,Norte,TO,Lagoa do Tocantins,Urbana,Municipal,43.6,28.2,12.8,0.0,15.4,0.0,,,,,,
2021,Norte,TO,Lagoa do Tocantins,Urbana,Publica,34.0,22.0,12.0,12.0,20.0,0.0,0.0,0.0,0.0,41.2,58.8,0.0
2021,Norte,TO,Lajeado,Urbana,Estadual,0.0,0.0,0.0,33.3,66.7,0.0,0.0,0.0,28.6,21.4,42.9,7.1
2021,Norte,TO,Lajeado,Urbana,Municipal,33.4,22.2,22.2,22.2,0.0,0.0,,,,,,
2021,Norte,TO,Lajeado,Rural,Municipal,50.0,40.0,0.0,10.0,0.0,0.0,,,,,,
2021,Norte,TO,Lajeado,Urbana,Publica,24.0,16.0,16.0,20.0,24.0,0.0,0.0,0.0,28.6,21.4,42.9,7.1
2021,Norte,TO,Lajeado,Rural,Publica,50.0,40.0,0.0,10.0,0.0,0.0,,,,,,
2021,Norte,TO,Lavandeira,Urbana,Estadual,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7.1,92.9,0.0,0.0
2021,Norte,TO,Lavandeira,Urbana,Municipal,90.0,0.0,0.0,10.0,0.0,0.0,,,,,,
2021,Norte,TO,Lavandeira,Urbana,Publica,39.1,0.0,0.0,60.9,0.0,0.0,0.0,0.0,7.1,92.9,0.0,0.0
2021,Norte,TO,Lizarda,Urbana,Estadual,0.0,0.0,11.1,88.9,0.0,0.0,0.0,0.0,18.2,81.8,0.0,0.0
2021,Norte,TO,Lizarda,Rural,Estadual,9.1,0.0,18.2,72.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,TO,Lizarda,Urbana,Municipal,77.8,0.0,0.0,22.2,0.0,0.0,,,,,,
2021,Norte,TO,Lizarda,Rural,Municipal,80.0,20.0,0.0,0.0,0.0,0.0,,,,,,
