ANO,REGIAO,SIGLA_UF,COD_MUNICIPIO,NOME_MUNICIPIO,LOCALIZACAO,DEPEND_ADMINSTRATIVA,INFANTIL_1,INFANTIL_2,INFANTIL_3,INFANTIL_4,INFANTIL_5,FUNDAMENTAL_1,FUNDAMENTAL_2,FUNDAMENTAL_3,FUNDAMENTAL_4,FUNDAMENTAL_5,MEDIO_1,MEDIO_2,MEDIO_3,MEDIO_4,MEDIO_5,EJA_FUNDAMENTAL_1,EJA_FUNDAMENTAL_2,EJA_FUNDAMENTAL_3,EJA_FUNDAMENTAL_4,EJA_FUNDAMENTAL_5,EJA_MEDIO_1,EJA_MEDIO_2,EJA_MEDIO_3,EJA_MEDIO_4,EJA_MEDIO_5
2020,Norte,RO,1100254,Presidente Médici,Rural,Municipal,"75,0","0,0","25,0","0,0","0,0","18,9","6,1","52,0","16,9","6,1",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100254,Presidente Médici,Urbana,Privada,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"0,0","0,0","100,0","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100254,Presidente Médici,Urbana,Pública,"97,4","0,0","2,6","0,0","0,0","70,8","3,8","21,6","1,9","1,9","66,3","1,5","32,2","0,0","0,0","63,0","0,0","37,0","0,0","0,0","63,6","0,0","36,4","0,0","0,0"
2020,Norte,RO,1100254,Presidente Médici,Rural,Pública,"75,0","0,0","25,0","0,0","0,0","39,3","4,0","41,5","11,2","4,0","85,2","3,7","11,1","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100262,Rio Crespo,Urbana,Estadual,--,--,--,--,--,"65,7","6,0","28,3","0,0","0,0","45,8","0,0","54,2","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100262,Rio Crespo,Urbana,Municipal,"100,0","0,0","0,0","0,0","0,0","61,1","0,0","5,4","0,0","33,5",--,--,--,--,--,"33,3","0,0","66,7","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100262,Rio Crespo,Urbana,Pública,"100,0","0,0","0,0","0,0","0,0","62,4","1,7","12,0","0,0","23,9","45,8","0,0","54,2","0,0","0,0","33,3","0,0","66,7","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100288,Rolim de Moura,Urbana,Estadual,--,--,--,--,--,"63,9","1,2","30,6","4,3","0,0","59,2","0,4","39,0","1,4","0,0","53,3","3,3","43,4","0,0","0,0","56,7","6,0","36,6","0,7","0,0"
2020,Norte,RO,1100288,Rolim de Moura,Urbana,Municipal,"96,2","3,8","0,0","0,0","0,0","97,6","1,9","0,5","0,0","0,0",--,--,--,--,--,"0,0","0,0","100,0","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100288,Rolim de Moura,Rural,Municipal,"80,0","0,0","20,0","0,0","0,0","60,8","0,3","36,5","2,4","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100288,Rolim de Moura,Urbana,Privada,"54,5","0,0","45,5","0,0","0,0","82,0","0,0","18,0","0,0","0,0","64,0","0,0","28,0","8,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100288,Rolim de Moura,Urbana,Pública,"96,2","3,8","0,0","0,0","0,0","79,9","1,5","16,3","2,3","0,0","59,2","0,4","39,0","1,4","0,0","48,5","3,0","48,5","0,0","0,0","56,7","6,0","36,6","0,7","0,0"
2020,Norte,RO,1100288,Rolim de Moura,Rural,Pública,"80,0","0,0","20,0","0,0","0,0","60,8","0,3","36,5","2,4","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100296,Santa Luzia D'Oeste,Urbana,Estadual,--,--,--,--,--,"52,1","3,7","38,0","6,2","0,0","60,2","4,1","32,2","3,5","0,0","66,7","0,0","33,3","0,0","0,0","61,5","0,0","38,5","0,0","0,0"
2020,Norte,RO,1100296,Santa Luzia D'Oeste,Urbana,Municipal,"72,7","18,2","0,0","0,0","9,1","84,6","2,8","12,6","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100296,Santa Luzia D'Oeste,Urbana,Pública,"72,7","18,2","0,0","0,0","9,1","71,6","3,2","22,7","2,5","0,0","60,2","4,1","32,2","3,5","0,0","66,7","0,0","33,3","0,0","0,0","61,5","0,0","38,5","0,0","0,0"
2020,Norte,RO,1100304,Vilhena,Urbana,Federal,--,--,--,--,--,--,--,--,--,--,"76,9","14,0","9,1","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100304,Vilhena,Urbana,Estadual,--,--,--,--,--,"58,0","5,9","33,5","2,6","0,0","68,1","0,9","25,6","5,4","0,0","42,2","1,7","39,3","16,8","0,0","57,0","0,0","35,8","7,2","0,0"
2020,Norte,RO,1100304,Vilhena,Rural,Estadual,--,--,--,--,--,"11,7","0,0","51,7","10,0","26,6","16,4","0,0","58,9","24,7","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100304,Vilhena,Urbana,Municipal,"89,7","6,8","1,7","0,0","1,8","86,9","2,9","9,5","0,3","0,4",--,--,--,--,--,"17,8","0,0","77,8","4,4","0,0",--,--,--,--,--
2020,Norte,RO,1100304,Vilhena,Rural,Municipal,"75,0","0,0","25,0","0,0","0,0","57,4","0,0","42,6","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100304,Vilhena,Urbana,Privada,"52,1","0,0","33,8","2,8","11,3","75,3","3,6","17,4","0,0","3,7","55,5","2,2","38,0","2,2","2,1","25,8","0,0","74,2","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100304,Vilhena,Urbana,Pública,"89,7","6,8","1,7","0,0","1,8","75,6","4,1","18,9","1,2","0,2","69,0","2,3","23,9","4,8","0,0","31,5","1,0","56,2","11,3","0,0","57,0","0,0","35,8","7,2","0,0"
2020,Norte,RO,1100304,Vilhena,Rural,Pública,"75,0","0,0","25,0","0,0","0,0","48,4","0,0","44,4","2,0","5,2","16,4","0,0","58,9","24,7","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100320,São Miguel do Guaporé,Urbana,Estadual,--,--,--,--,--,"47,3","0,0","52,7","0,0","0,0","77,4","0,9","21,7","0,0","0,0","75,0","0,0","25,0","0,0","0,0","60,7","0,0","39,3","0,0","0,0"
2020,Norte,RO,1100320,São Miguel do Guaporé,Urbana,Municipal,"85,7","5,7","0,0","0,0","8,6","88,0","0,0","12,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100320,São Miguel do Guaporé,Rural,Municipal,"100,0","0,0","0,0","0,0","0,0","68,3","1,8","29,9","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100320,São Miguel do Guaporé,Urbana,Privada,"62,5","0,0","25,0","0,0","12,5","71,4","7,1","21,5","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100320,São Miguel do Guaporé,Urbana,Pública,"85,7","5,7","0,0","0,0","8,6","71,6","0,0","28,4","0,0","0,0","77,4","0,9","21,7","0,0","0,0","75,0","0,0","25,0","0,0","0,0","60,7","0,0","39,3","0,0","0,0"
2020,Norte,RO,1100320,São Miguel do Guaporé,Rural,Pública,"100,0","0,0","0,0","0,0","0,0","68,3","1,8","29,9","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100338,Nova Mamoré,Urbana,Estadual,--,--,--,--,--,"57,1","2,1","40,8","0,0","0,0","46,8","1,4","51,8","0,0","0,0","29,1","0,0","70,9","0,0","0,0","34,2","0,0","58,8","7,0","0,0"
2020,Norte,RO,1100338,Nova Mamoré,Rural,Estadual,--,--,--,--,--,"1,1","0,0","6,0","0,0","92,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100338,Nova Mamoré,Urbana,Municipal,"86,7","0,0","0,0","0,0","13,3","74,7","4,2","6,5","0,0","14,6",--,--,--,--,--,"19,8","0,0","63,5","16,7","0,0",--,--,--,--,--
2020,Norte,RO,1100338,Nova Mamoré,Rural,Municipal,"75,0","0,0","25,0","0,0","0,0","45,2","2,8","27,3","4,1","20,6",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100338,Nova Mamoré,Urbana,Privada,"100,0","0,0","0,0","0,0","0,0","41,9","6,8","12,2","13,5","25,6",--,--,--,--,--,"0,0","0,0","100,0","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100338,Nova Mamoré,Urbana,Pública,"86,7","0,0","0,0","0,0","13,3","66,4","3,2","22,7","0,0","7,7","46,8","1,4","51,8","0,0","0,0","24,2","0,0","67,0","8,8","0,0","34,2","0,0","58,8","7,0","0,0"
2020,Norte,RO,1100338,Nova Mamoré,Rural,Pública,"75,0","0,0","25,0","0,0","0,0","29,8","1,8","19,9","2,7","45,8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100346,Alvorada D'Oeste,Urbana,Estadual,--,--,--,--,--,"56,9","5,2","34,8","2,1","1,0","26,5","9,3","64,2","0,0","0,0","23,3","0,0","69,9","0,0","6,8","34,9","0,0","65,1","0,0","0,0"
2020,Norte,RO,1100346,Alvorada D'Oeste,Urbana,Municipal,"80,5","0,0","12,2","0,0","7,3","70,4","0,0","28,5","0,0","1,1",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100346,Alvorada D'Oeste,Rural,Municipal,"75,0","0,0","0,0","0,0","25,0","18,1","0,0","69,4","2,8","9,7",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100346,Alvorada D'Oeste,Urbana,Pública,"80,5","0,0","12,2","0,0","7,3","63,2","2,8","31,9","1,1","1,0","26,5","9,3","64,2","0,0","0,0","23,3","0,0","69,9","0,0","6,8","34,9","0,0","65,1","0,0","0,0"
2020,Norte,RO,1100346,Alvorada D'Oeste,Rural,Pública,"75,0","0,0","0,0","0,0","25,0","18,1","0,0","69,4","2,8","9,7",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Urbana,Estadual,--,--,--,--,--,"70,0","0,0","30,0","0,0","0,0","79,3","3,0","17,7","0,0","0,0",--,--,--,--,--,"69,2","0,0","30,8","0,0","0,0"
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Rural,Estadual,--,--,--,--,--,"0,0","0,0","0,0","0,0","100,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Urbana,Municipal,"100,0","0,0","0,0","0,0","0,0","74,8","0,8","21,4","0,0","3,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Rural,Municipal,"50,0","25,0","25,0","0,0","0,0","58,6","1,0","40,4","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Urbana,Pública,"100,0","0,0","0,0","0,0","0,0","73,7","0,6","23,4","0,0","2,3","79,3","3,0","17,7","0,0","0,0",--,--,--,--,--,"69,2","0,0","30,8","0,0","0,0"
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Rural,Pública,"50,0","25,0","25,0","0,0","0,0","57,5","1,0","39,6","0,0","1,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100403,Alto Paraíso,Urbana,Estadual,--,--,--,--,--,"38,9","2,2","51,1","2,2","5,6","46,6","0,0","51,3","0,0","2,1",--,--,--,--,--,"51,2","0,0","41,5","0,0","7,3"
2020,Norte,RO,1100403,Alto Paraíso,Urbana,Municipal,"66,7","8,3","16,7","0,0","8,3","72,1","0,0","22,1","5,8","0,0",--,--,--,--,--,"30,8","0,0","65,4","3,8","0,0",--,--,--,--,--
2020,Norte,RO,1100403,Alto Paraíso,Rural,Municipal,"60,0","0,0","20,0","0,0","20,0","60,6","0,2","33,3","2,4","3,5",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100403,Alto Paraíso,Urbana,Privada,"100,0","0,0","0,0","0,0","0,0","100,0","0,0","0,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100403,Alto Paraíso,Urbana,Pública,"66,7","8,3","16,7","0,0","8,3","51,2","1,4","40,3","3,6","3,5","46,6","0,0","51,3","0,0","2,1","30,8","0,0","65,4","3,8","0,0","51,2","0,0","41,5","0,0","7,3"
2020,Norte,RO,1100403,Alto Paraíso,Rural,Pública,"60,0","0,0","20,0","0,0","20,0","60,6","0,2","33,3","2,4","3,5",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100452,Buritis,Urbana,Estadual,--,--,--,--,--,"65,1","0,0","33,6","0,0","1,3","72,7","1,1","23,0","0,0","3,2","50,0","0,0","45,0","0,0","5,0","50,7","0,0","41,1","0,0","8,2"
2020,Norte,RO,1100452,Buritis,Urbana,Municipal,"94,7","0,0","2,6","0,0","2,7","86,4","1,3","12,3","0,0","0,0",--,--,--,--,--,"0,0","0,0","100,0","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100452,Buritis,Rural,Municipal,"90,0","0,0","10,0","0,0","0,0","75,8","0,0","24,2","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100452,Buritis,Urbana,Privada,"85,7","0,0","0,0","0,0","14,3","75,6","11,1","13,3","0,0","0,0",--,--,--,--,--,"14,3","0,0","60,7","0,0","25,0",--,--,--,--,--
2020,Norte,RO,1100452,Buritis,Urbana,Pública,"94,7","0,0","2,6","0,0","2,7","74,5","0,6","24,2","0,0","0,7","72,7","1,1","23,0","0,0","3,2","27,8","0,0","69,4","0,0","2,8","50,7","0,0","41,1","0,0","8,2"
2020,Norte,RO,1100452,Buritis,Rural,Pública,"90,0","0,0","10,0","0,0","0,0","75,8","0,0","24,2","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100502,Novo Horizonte do Oeste,Urbana,Estadual,--,--,--,--,--,"52,3","0,0","47,7","0,0","0,0","55,7","0,9","43,4","0,0","0,0","50,0","0,0","50,0","0,0","0,0","42,9","0,0","57,1","0,0","0,0"
2020,Norte,RO,1100502,Novo Horizonte do Oeste,Urbana,Municipal,"93,3","0,0","6,7","0,0","0,0","86,6","0,0","10,3","0,0","3,1",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100502,Novo Horizonte do Oeste,Rural,Privada,--,--,--,--,--,--,--,--,--,--,"52,6","0,0","47,4","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100502,Novo Horizonte do Oeste,Urbana,Pública,"93,3","0,0","6,7","0,0","0,0","68,7","0,0","29,8","0,0","1,5","55,7","0,9","43,4","0,0","0,0","50,0","0,0","50,0","0,0","0,0","42,9","0,0","57,1","0,0","0,0"
2020,Norte,RO,1100601,Cacaulândia,Urbana,Estadual,--,--,--,--,--,"76,4","0,0","23,6","0,0","0,0","78,3","2,4","19,3","0,0","0,0",--,--,--,--,--,"58,3","0,0","41,7","0,0","0,0"
2020,Norte,RO,1100601,Cacaulândia,Urbana,Municipal,"100,0","0,0","0,0","0,0","0,0","83,8","0,0","5,4","0,0","10,8",--,--,--,--,--,"25,0","0,0","75,0","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100601,Cacaulândia,Rural,Municipal,"100,0","0,0","0,0","0,0","0,0","62,5","0,0","37,5","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100601,Cacaulândia,Urbana,Pública,"100,0","0,0","0,0","0,0","0,0","80,5","0,0","13,5","0,0","6,0","78,3","2,4","19,3","0,0","0,0","25,0","0,0","75,0","0,0","0,0","58,3","0,0","41,7","0,0","0,0"
2020,Norte,RO,1100601,Cacaulândia,Rural,Pública,"100,0","0,0","0,0","0,0","0,0","62,5","0,0","37,5","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100700,Campo Novo de Rondônia,Urbana,Estadual,--,--,--,--,--,"63,7","0,0","36,3","0,0","0,0","65,2","1,7","33,1","0,0","0,0","66,7","0,0","33,3","0,0","0,0","53,8","0,0","46,2","0,0","0,0"
2020,Norte,RO,1100700,Campo Novo de Rondônia,Rural,Estadual,--,--,--,--,--,"55,6","0,0","44,4","0,0","0,0","84,0","4,0","12,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100700,Campo Novo de Rondônia,Urbana,Municipal,"89,5","0,0","5,3","0,0","5,2","89,0","0,0","6,1","0,0","4,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100700,Campo Novo de Rondônia,Rural,Municipal,"66,7","0,0","22,2","0,0","11,1","78,3","0,0","21,7","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100700,Campo Novo de Rondônia,Urbana,Pública,"89,5","0,0","5,3","0,0","5,2","77,5","0,0","19,8","0,0","2,7","65,2","1,7","33,1","0,0","0,0","66,7","0,0","33,3","0,0","0,0","53,8","0,0","46,2","0,0","0,0"
2020,Norte,RO,1100700,Campo Novo de Rondônia,Rural,Pública,"66,7","0,0","22,2","0,0","11,1","73,9","0,0","26,1","0,0","0,0","84,0","4,0","12,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100809,Candeias do Jamari,Urbana,Estadual,--,--,--,--,--,"65,7","1,6","31,2","1,5","0,0","68,1","4,3","22,2","5,4","0,0","40,0","10,0","50,0","0,0","0,0","56,6","7,1","31,0","5,3","0,0"
2020,Norte,RO,1100809,Candeias do Jamari,Rural,Estadual,--,--,--,--,--,"0,0","0,0","0,0","8,8","91,2","0,0","0,0","0,0","10,5","89,5",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100809,Candeias do Jamari,Urbana,Municipal,"85,7","2,9","11,4","0,0","0,0","85,1","0,0","6,2","0,0","8,7",--,--,--,--,--,"31,4","0,0","68,6","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100809,Candeias do Jamari,Rural,Municipal,"66,7","0,0","11,1","0,0","22,2","75,7","0,0","14,9","2,3","7,1",--,--,--,--,--,"10,0","0,0","90,0","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100809,Candeias do Jamari,Urbana,Pública,"85,7","2,9","11,4","0,0","0,0","75,4","0,8","18,7","0,8","4,3","68,1","4,3","22,2","5,4","0,0","36,0","5,4","58,6","0,0","0,0","56,6","7,1","31,0","5,3","0,0"
2020,Norte,RO,1100809,Candeias do Jamari,Rural,Pública,"66,7","0,0","11,1","0,0","22,2","68,9","0,0","13,6","2,9","14,6","0,0","0,0","0,0","10,5","89,5","10,0","0,0","90,0","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100908,Castanheiras,Urbana,Estadual,--,--,--,--,--,"47,2","11,1","41,7","0,0","0,0","49,3","0,0","50,7","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100908,Castanheiras,Rural,Municipal,"100,0","0,0","0,0","0,0","0,0","75,1","0,6","13,3","0,0","11,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100908,Castanheiras,Urbana,Pública,--,--,--,--,--,"47,2","11,1","41,7","0,0","0,0","49,3","0,0","50,7","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100908,Castanheiras,Rural,Pública,"100,0","0,0","0,0","0,0","0,0","75,1","0,6","13,3","0,0","11,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100924,Chupinguaia,Urbana,Estadual,--,--,--,--,--,"46,4","3,4","49,4","0,8","0,0","78,3","4,2","17,5","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100924,Chupinguaia,Rural,Estadual,--,--,--,--,--,"33,3","3,5","29,8","10,5","22,9","85,2","3,7","11,1","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100924,Chupinguaia,Urbana,Municipal,"58,3","0,0","0,0","0,0","41,7","70,8","4,7","1,6","2,1","20,8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100924,Chupinguaia,Rural,Municipal,"58,3","0,0","25,0","0,0","16,7","37,1","1,9","27,0","4,1","29,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100924,Chupinguaia,Urbana,Pública,"58,3","0,0","0,0","0,0","41,7","57,4","4,0","27,9","1,4","9,3","78,3","4,2","17,5","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100924,Chupinguaia,Rural,Pública,"58,3","0,0","25,0","0,0","16,7","36,0","2,4","27,8","6,0","27,8","85,2","3,7","11,1","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100940,Cujubim,Urbana,Estadual,--,--,--,--,--,"59,8","0,0","40,2","0,0","0,0","65,1","2,1","32,8","0,0","0,0",--,--,--,--,--,"35,9","0,0","64,1","0,0","0,0"
2020,Norte,RO,1100940,Cujubim,Urbana,Municipal,"92,3","0,0","0,0","0,0","7,7","73,0","0,0","18,5","0,0","8,5",--,--,--,--,--,"26,9","0,0","73,1","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1100940,Cujubim,Rural,Municipal,"0,0","0,0","0,0","0,0","100,0","56,5","2,7","33,5","0,0","7,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100940,Cujubim,Urbana,Privada,"100,0","0,0","0,0","0,0","0,0","63,3","0,0","36,7","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1100940,Cujubim,Urbana,Pública,"92,3","0,0","0,0","0,0","7,7","68,5","0,0","25,9","0,0","5,6","65,1","2,1","32,8","0,0","0,0","26,9","0,0","73,1","0,0","0,0","35,9","0,0","64,1","0,0","0,0"
2020,Norte,RO,1100940,Cujubim,Rural,Pública,"0,0","0,0","0,0","0,0","100,0","56,5","2,7","33,5","0,0","7,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101005,Governador Jorge Teixeira,Urbana,Estadual,--,--,--,--,--,"56,9","0,0","43,1","0,0","0,0","61,5","1,4","37,1","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101005,Governador Jorge Teixeira,Rural,Estadual,--,--,--,--,--,"40,0","0,0","0,0","0,0","60,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101005,Governador Jorge Teixeira,Urbana,Municipal,"100,0","0,0","0,0","0,0","0,0","73,9","0,0","26,1","0,0","0,0",--,--,--,--,--,"40,0","0,0","60,0","0,0","0,0","28,6","0,0","71,4","0,0","0,0"
2020,Norte,RO,1101005,Governador Jorge Teixeira,Rural,Municipal,"100,0","0,0","0,0","0,0","0,0","64,9","2,8","27,0","5,3","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101005,Governador Jorge Teixeira,Urbana,Pública,"100,0","0,0","0,0","0,0","0,0","63,1","0,0","36,9","0,0","0,0","61,5","1,4","37,1","0,0","0,0","40,0","0,0","60,0","0,0","0,0","28,6","0,0","71,4","0,0","0,0"
2020,Norte,RO,1101005,Governador Jorge Teixeira,Rural,Pública,"100,0","0,0","0,0","0,0","0,0","63,0","2,6","24,9","4,8","4,7",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101104,Itapuã do Oeste,Urbana,Estadual,--,--,--,--,--,"57,9","0,0","24,3","0,0","17,8","73,3","1,7","25,0","0,0","0,0",--,--,--,--,--,"50,0","0,0","50,0","0,0","0,0"
2020,Norte,RO,1101104,Itapuã do Oeste,Urbana,Municipal,"42,9","0,0","14,3","7,1","35,7","69,0","0,0","6,7","0,0","24,3",--,--,--,--,--,"30,0","0,0","70,0","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1101104,Itapuã do Oeste,Rural,Municipal,"0,0","0,0","50,0","50,0","0,0","13,0","0,0","87,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101104,Itapuã do Oeste,Urbana,Pública,"42,9","0,0","14,3","7,1","35,7","63,7","0,0","15,1","0,0","21,2","73,3","1,7","25,0","0,0","0,0","30,0","0,0","70,0","0,0","0,0","50,0","0,0","50,0","0,0","0,0"
2020,Norte,RO,1101104,Itapuã do Oeste,Rural,Pública,"0,0","0,0","50,0","50,0","0,0","13,0","0,0","87,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101203,Ministro Andreazza,Urbana,Estadual,--,--,--,--,--,"57,8","0,0","42,2","0,0","0,0","58,2","0,0","41,8","0,0","0,0",--,--,--,--,--,"46,7","0,0","53,3","0,0","0,0"
2020,Norte,RO,1101203,Ministro Andreazza,Rural,Estadual,--,--,--,--,--,"0,0","0,0","0,0","0,0","100,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101203,Ministro Andreazza,Urbana,Municipal,"85,7","0,0","7,1","0,0","7,2","63,0","4,2","24,5","4,2","4,1",--,--,--,--,--,"52,0","0,0","48,0","0,0","0,0",--,--,--,--,--
2020,Norte,RO,1101203,Ministro Andreazza,Rural,Municipal,"100,0","0,0","0,0","0,0","0,0","54,7","0,0","45,3","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101203,Ministro Andreazza,Urbana,Pública,"85,7","0,0","7,1","0,0","7,2","61,3","2,8","30,1","2,8","3,0","58,2","0,0","41,8","0,0","0,0","52,0","0,0","48,0","0,0","0,0","46,7","0,0","53,3","0,0","0,0"
2020,Norte,RO,1101203,Ministro Andreazza,Rural,Pública,"100,0","0,0","0,0","0,0","0,0","47,5","0,0","39,3","0,0","13,2",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101302,Mirante da Serra,Urbana,Estadual,--,--,--,--,--,"83,3","0,0","16,7","0,0","0,0","69,0","0,0","31,0","0,0","0,0","59,1","0,0","40,9","0,0","0,0","54,5","0,0","45,5","0,0","0,0"
2020,Norte,RO,1101302,Mirante da Serra,Rural,Estadual,--,--,--,--,--,"22,9","0,0","64,6","0,0","12,5",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101302,Mirante da Serra,Urbana,Municipal,"70,6","0,0","17,6","0,0","11,8","91,3","0,0","4,4","0,0","4,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101302,Mirante da Serra,Rural,Municipal,"50,0","0,0","50,0","0,0","0,0","37,7","0,0","47,3","0,0","15,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101302,Mirante da Serra,Rural,Privada,--,--,--,--,--,"68,3","4,9","17,1","0,0","9,7","58,3","0,0","33,3","8,4","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,RO,1101302,Mirante da Serra,Urbana,Pública,"70,6","0,0","17,6","0,0","11,8","87,5","0,0","10,3","0,0","2,2","69,0","0,0","31,0","0,0","0,0","59,1","0,0","40,9","0,0","0,0","54,5","0,0","45,5","0,0","0,0"
