ANO,REGIAO,SIGLA_UF,COD_MUNICIPIOS,NOME_MUNICIPIO,LOCALIZACAO,DEPEND_ADMINISTRATIVA,FUNDAMENTAL_TOTAL_NIVEL_1,FUNDAMENTAL_TOTAL_NIVEL_2,FUNDAMENTAL_TOTAL_NIVEL_3,FUNDAMENTAL_TOTAL_NIVEL_4,FUNDAMENTAL_TOTAL_NIVEL_5,FUNDAMENTAL_TOTAL_NIVEL_6,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_1,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_2,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_3,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_4,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_5,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_6,FUNDAMENTAL_ANOS_FINAIS_NIVEL_1,FUNDAMENTAL_ANOS_FINAIS_NIVEL_2,FUNDAMENTAL_ANOS_FINAIS_NIVEL_3,FUNDAMENTAL_ANOS_FINAIS_NIVEL_4,FUNDAMENTAL_ANOS_FINAIS_NIVEL_5,FUNDAMENTAL_ANOS_FINAIS_NIVEL_6,MEDIO_NIVEL_1,MEDIO_NIVEL_2,MEDIO_NIVEL_3,MEDIO_NIVEL_4,MEDIO_NIVEL_5,MEDIO_NIVEL_6
2020,Norte,TO,1700301,Aguiarnópolis,Urbana,Estadual,0.0,0.0,20.0,40.0,26.7,13.3,,,,,,,0.0,0.0,20.0,40.0,26.7,13.3,0.0,4.3,26.1,34.8,26.1,8.7
2020,Norte,TO,1700301,Aguiarnópolis,Urbana,Municipal,35.2,16.2,24.3,8.1,13.5,2.7,42.9,10.7,28.6,7.1,10.7,0.0,9.0,27.3,9.1,9.1,36.4,9.1,,,,,,
2020,Norte,TO,1700301,Aguiarnópolis,Urbana,Pública,26.5,12.2,24.5,18.4,14.3,4.1,42.9,10.7,28.6,7.1,10.7,0.0,4.4,13.0,17.4,30.4,26.1,8.7,0.0,4.3,26.1,34.8,26.1,8.7
2020,Norte,TO,1700350,Aliança do Tocantins,Urbana,Estadual,5.0,20.0,0.0,50.0,10.0,15.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,62.5,12.5,18.8,0.0,0.0,0.0,61.5,15.4,23.1
2020,Norte,TO,1700350,Aliança do Tocantins,Urbana,Municipal,45.0,20.0,30.0,0.0,5.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,12.5,75.0,0.0,12.5,0.0,,,,,,
2020,Norte,TO,1700350,Aliança do Tocantins,Urbana,Pública,25.7,20.5,15.4,25.6,5.1,7.7,62.5,37.5,0.0,0.0,0.0,0.0,0.0,8.7,26.1,43.5,8.7,13.0,0.0,0.0,0.0,61.5,15.4,23.1
2020,Norte,TO,1700400,Almas,Urbana,Estadual,0.0,17.9,48.7,30.8,2.6,0.0,,,,,,,0.0,17.9,48.7,30.8,2.6,0.0,0.0,3.9,50.0,42.3,3.8,0.0
2020,Norte,TO,1700400,Almas,Rural,Estadual,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0,0.0
2020,Norte,TO,1700400,Almas,Urbana,Municipal,90.7,3.1,3.1,3.1,0.0,0.0,90.7,3.1,3.1,3.1,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1700400,Almas,Rural,Municipal,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,TO,1700400,Almas,Urbana,Pública,40.8,11.3,28.2,18.3,1.4,0.0,90.7,3.1,3.1,3.1,0.0,0.0,0.0,17.9,48.7,30.8,2.6,0.0,0.0,3.9,50.0,42.3,3.8,0.0
2020,Norte,TO,1700400,Almas,Rural,Pública,33.3,0.0,66.7,0.0,0.0,0.0,,,,,,,33.3,0.0,66.7,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0,0.0
2020,Norte,TO,1700707,Alvorada,Urbana,Estadual,0.0,0.0,41.7,50.0,8.3,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,36.4,54.5,9.1,0.0,0.0,0.0,15.3,38.5,23.1,23.1
2020,Norte,TO,1700707,Alvorada,Urbana,Municipal,23.5,20.6,50.0,5.9,0.0,0.0,36.4,13.6,40.9,9.1,0.0,0.0,0.0,30.8,61.5,7.7,0.0,0.0,,,,,,
2020,Norte,TO,1700707,Alvorada,Urbana,Privada,13.3,0.0,46.7,13.3,6.7,20.0,14.3,0.0,42.9,14.3,7.1,21.4,0.0,0.0,50.0,10.0,10.0,30.0,,,,,,
2020,Norte,TO,1700707,Alvorada,Urbana,Pública,17.4,15.2,47.8,17.4,2.2,0.0,30.8,11.5,38.5,19.2,0.0,0.0,0.0,16.6,50.0,29.2,4.2,0.0,0.0,0.0,15.3,38.5,23.1,23.1
2020,Norte,TO,1701002,Ananás,Urbana,Estadual,0.0,0.0,64.3,32.1,0.0,3.6,,,,,,,0.0,0.0,64.3,32.1,0.0,3.6,0.0,0.0,18.7,75.0,6.3,0.0
2020,Norte,TO,1701002,Ananás,Rural,Estadual,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2020,Norte,TO,1701002,Ananás,Urbana,Municipal,44.8,55.2,0.0,0.0,0.0,0.0,44.8,55.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1701002,Ananás,Rural,Municipal,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1701002,Ananás,Urbana,Pública,22.7,28.1,31.6,15.8,0.0,1.8,44.8,55.2,0.0,0.0,0.0,0.0,0.0,0.0,64.3,32.1,0.0,3.6,0.0,0.0,18.7,75.0,6.3,0.0
2020,Norte,TO,1701002,Ananás,Rural,Pública,45.5,0.0,0.0,54.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2020,Norte,TO,1701051,Angico,Urbana,Estadual,0.0,0.0,12.5,87.5,0.0,0.0,,,,,,,0.0,0.0,12.5,87.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2020,Norte,TO,1701051,Angico,Urbana,Municipal,87.5,12.5,0.0,0.0,0.0,0.0,87.5,12.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1701051,Angico,Urbana,Pública,43.6,6.3,6.3,43.8,0.0,0.0,87.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,87.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2020,Norte,TO,1701101,Aparecida do Rio Negro,Urbana,Estadual,0.0,0.0,9.1,18.2,72.7,0.0,,,,,,,0.0,0.0,9.1,18.2,72.7,0.0,0.0,0.0,7.7,30.8,61.5,0.0
2020,Norte,TO,1701101,Aparecida do Rio Negro,Urbana,Municipal,34.7,26.9,23.1,11.5,0.0,3.8,50.0,38.9,0.0,11.1,0.0,0.0,0.0,0.0,60.0,30.0,0.0,10.0,,,,,,
2020,Norte,TO,1701101,Aparecida do Rio Negro,Urbana,Pública,24.4,18.9,18.9,13.5,21.6,2.7,50.0,38.9,0.0,11.1,0.0,0.0,0.0,0.0,33.3,23.8,38.1,4.8,0.0,0.0,7.7,30.8,61.5,0.0
2020,Norte,TO,1701309,Aragominas,Urbana,Estadual,0.0,0.0,27.0,70.3,2.7,0.0,,,,,,,0.0,0.0,27.0,70.3,2.7,0.0,0.0,0.0,12.5,84.4,3.1,0.0
2020,Norte,TO,1701309,Aragominas,Urbana,Municipal,62.4,25.0,6.3,6.3,0.0,0.0,62.4,25.0,6.3,6.3,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1701309,Aragominas,Rural,Municipal,20.0,40.0,40.0,0.0,0.0,0.0,20.0,40.0,40.0,0.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1701309,Aragominas,Urbana,Pública,18.9,7.5,20.8,50.9,1.9,0.0,62.4,25.0,6.3,6.3,0.0,0.0,0.0,0.0,27.0,70.3,2.7,0.0,0.0,0.0,12.5,84.4,3.1,0.0
2020,Norte,TO,1701309,Aragominas,Rural,Pública,20.0,40.0,40.0,0.0,0.0,0.0,20.0,40.0,40.0,0.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1701903,Araguacema,Urbana,Estadual,0.0,0.0,30.0,60.0,10.0,0.0,,,,,,,0.0,0.0,30.0,60.0,10.0,0.0,0.0,14.3,9.5,66.7,9.5,0.0
2020,Norte,TO,1701903,Araguacema,Urbana,Municipal,90.5,0.0,0.0,0.0,9.5,0.0,90.5,0.0,0.0,0.0,9.5,0.0,,,,,,,,,,,,
2020,Norte,TO,1701903,Araguacema,Rural,Municipal,19.4,0.0,77.4,3.2,0.0,0.0,33.3,0.0,66.7,0.0,0.0,0.0,7.4,0.0,88.9,3.7,0.0,0.0,,,,,,
2020,Norte,TO,1701903,Araguacema,Urbana,Pública,48.7,0.0,15.4,30.8,5.1,0.0,90.5,0.0,0.0,0.0,9.5,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,14.3,9.5,66.7,9.5,0.0
2020,Norte,TO,1701903,Araguacema,Rural,Pública,19.4,0.0,77.4,3.2,0.0,0.0,33.3,0.0,66.7,0.0,0.0,0.0,7.4,0.0,88.9,3.7,0.0,0.0,,,,,,
2020,Norte,TO,1702000,Araguaçu,Urbana,Estadual,5.0,0.0,30.0,35.0,30.0,0.0,9.1,0.0,54.5,36.4,0.0,0.0,0.0,0.0,14.2,42.9,42.9,0.0,4.4,4.3,8.7,47.8,34.8,0.0
2020,Norte,TO,1702000,Araguaçu,Urbana,Municipal,23.3,6.7,33.3,30.0,6.7,0.0,41.1,11.8,11.8,35.3,0.0,0.0,0.0,0.0,45.0,45.0,10.0,0.0,,,,,,
2020,Norte,TO,1702000,Araguaçu,Rural,Municipal,83.3,0.0,0.0,16.7,0.0,0.0,,,,,,,83.3,0.0,0.0,16.7,0.0,0.0,,,,,,
2020,Norte,TO,1702000,Araguaçu,Urbana,Pública,16.6,4.2,33.3,31.3,14.6,0.0,28.6,7.1,28.6,35.7,0.0,0.0,0.0,0.0,34.3,43.8,21.9,0.0,4.4,4.3,8.7,47.8,34.8,0.0
2020,Norte,TO,1702000,Araguaçu,Rural,Pública,83.3,0.0,0.0,16.7,0.0,0.0,,,,,,,83.3,0.0,0.0,16.7,0.0,0.0,,,,,,
2020,Norte,TO,1702109,Araguaína,Urbana,Federal,,,,,,,,,,,,,,,,,,,0.0,26.3,18.4,47.4,5.3,2.6
2020,Norte,TO,1702109,Araguaína,Urbana,Estadual,1.9,9.4,36.3,44.4,6.5,1.5,42.9,9.5,19.0,23.8,4.8,0.0,0.2,9.2,37.2,45.3,6.6,1.5,0.3,11.6,21.8,57.2,7.1,2.0
2020,Norte,TO,1702109,Araguaína,Urbana,Municipal,12.5,5.9,65.4,14.2,1.4,0.6,9.9,6.1,67.3,14.6,1.5,0.6,90.9,0.0,9.1,0.0,0.0,0.0,,,,,,
2020,Norte,TO,1702109,Araguaína,Rural,Municipal,3.8,14.8,44.4,33.3,3.7,0.0,0.0,16.7,25.0,50.0,8.3,0.0,4.4,8.7,43.5,39.1,4.3,0.0,,,,,,
2020,Norte,TO,1702109,Araguaína,Urbana,Privada,14.1,7.2,47.5,27.4,2.3,1.5,22.3,4.8,50.6,21.1,0.6,0.6,0.0,9.1,36.7,46.7,5.0,2.5,0.0,6.2,38.3,48.1,6.2,1.2
2020,Norte,TO,1702109,Araguaína,Urbana,Pública,6.5,7.9,48.7,31.6,4.3,1.0,11.7,6.3,64.5,15.2,1.7,0.6,2.2,9.0,36.5,44.3,6.5,1.5,0.3,13.0,21.5,56.3,6.9,2.0
2020,Norte,TO,1702109,Araguaína,Rural,Pública,3.8,14.8,44.4,33.3,3.7,0.0,0.0,16.7,25.0,50.0,8.3,0.0,4.4,8.7,43.5,39.1,4.3,0.0,,,,,,
2020,Norte,TO,1702158,Araguanã,Urbana,Estadual,0.0,0.0,4.5,95.5,0.0,0.0,,,,,,,0.0,0.0,4.5,95.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2020,Norte,TO,1702158,Araguanã,Urbana,Municipal,45.5,54.5,0.0,0.0,0.0,0.0,45.5,54.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1702158,Araguanã,Rural,Municipal,80.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,TO,1702158,Araguanã,Urbana,Pública,15.2,18.2,3.0,63.6,0.0,0.0,45.5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,95.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2020,Norte,TO,1702158,Araguanã,Rural,Pública,80.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,TO,1702208,Araguatins,Rural,Federal,,,,,,,,,,,,,,,,,,,1.7,42.4,54.2,1.7,0.0,0.0
2020,Norte,TO,1702208,Araguatins,Urbana,Estadual,1.5,9.4,50.0,26.6,10.9,1.6,10.0,60.0,0.0,30.0,0.0,0.0,0.0,0.0,57.1,28.6,12.5,1.8,0.0,12.5,40.0,30.0,15.0,2.5
2020,Norte,TO,1702208,Araguatins,Rural,Estadual,0.0,0.0,0.0,77.1,22.9,0.0,,,,,,,0.0,0.0,0.0,77.1,22.9,0.0,0.0,0.0,2.6,76.3,21.1,0.0
2020,Norte,TO,1702208,Araguatins,Urbana,Municipal,33.3,49.2,12.7,3.2,1.6,0.0,29.3,56.9,11.8,2.0,0.0,0.0,46.1,15.4,15.4,15.4,7.7,0.0,,,,,,
2020,Norte,TO,1702208,Araguatins,Rural,Municipal,64.5,12.9,12.9,8.1,1.6,0.0,80.0,5.7,2.9,11.4,0.0,0.0,40.0,20.0,26.7,10.0,3.3,0.0,,,,,,
2020,Norte,TO,1702208,Araguatins,Urbana,Privada,38.6,0.0,53.8,3.8,3.8,0.0,46.1,0.0,46.2,7.7,0.0,0.0,28.7,0.0,57.1,7.1,7.1,0.0,,,,,,
2020,Norte,TO,1702208,Araguatins,Urbana,Pública,17.4,29.4,31.7,15.1,5.6,0.8,26.2,57.4,9.8,6.6,0.0,0.0,8.8,2.9,50.0,26.5,10.3,1.5,0.0,12.5,40.0,30.0,15.0,2.5
2020,Norte,TO,1702208,Araguatins,Rural,Pública,41.7,8.3,8.3,32.3,9.4,0.0,80.0,5.7,2.9,11.4,0.0,0.0,18.5,9.2,12.3,46.2,13.8,0.0,1.1,25.8,34.0,30.9,8.2,0.0
2020,Norte,TO,1702307,Arapoema,Urbana,Estadual,0.0,0.0,83.4,8.3,8.3,0.0,,,,,,,0.0,0.0,83.4,8.3,8.3,0.0,0.0,7.7,15.4,53.8,15.4,7.7
2020,Norte,TO,1702307,Arapoema,Urbana,Municipal,29.1,41.7,0.0,20.8,4.2,4.2,31.8,45.5,0.0,18.2,0.0,4.5,0.0,0.0,0.0,66.6,16.7,16.7,,,,,,
2020,Norte,TO,1702307,Arapoema,Urbana,Pública,19.9,28.6,28.6,14.3,5.7,2.9,31.8,45.5,0.0,18.2,0.0,4.5,0.0,0.0,58.8,23.5,11.8,5.9,0.0,7.7,15.4,53.8,15.4,7.7
2020,Norte,TO,1702406,Arraias,Urbana,Estadual,0.0,6.1,31.3,34.4,21.9,6.3,,,,,,,0.0,6.1,31.3,34.4,21.9,6.3,3.8,11.1,40.7,18.5,18.5,7.4
2020,Norte,TO,1702406,Arraias,Rural,Estadual,0.0,0.0,52.6,42.1,0.0,5.3,,,,,,,0.0,0.0,52.6,42.1,0.0,5.3,3.8,18.5,37.0,37.0,0.0,3.7
2020,Norte,TO,1702406,Arraias,Urbana,Municipal,66.7,18.5,3.7,7.4,0.0,3.7,66.7,18.5,3.7,7.4,0.0,3.7,,,,,,,,,,,,
2020,Norte,TO,1702406,Arraias,Rural,Municipal,85.2,7.4,0.0,7.4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,69.2,15.4,0.0,15.4,0.0,0.0,,,,,,
2020,Norte,TO,1702406,Arraias,Urbana,Privada,61.9,14.3,23.8,0.0,0.0,0.0,70.6,5.9,23.5,0.0,0.0,0.0,11.1,33.3,55.6,0.0,0.0,0.0,,,,,,
2020,Norte,TO,1702406,Arraias,Urbana,Pública,30.5,11.9,18.6,22.0,11.9,5.1,66.7,18.5,3.7,7.4,0.0,3.7,0.0,6.1,31.3,34.4,21.9,6.3,3.8,11.1,40.7,18.5,18.5,7.4
2020,Norte,TO,1702406,Arraias,Rural,Pública,50.1,4.3,21.7,21.7,0.0,2.2,100.0,0.0,0.0,0.0,0.0,0.0,28.0,6.3,31.3,31.3,0.0,3.1,3.8,18.5,37.0,37.0,0.0,3.7
2020,Norte,TO,1702554,Augustinópolis,Urbana,Estadual,1.6,9.5,38.1,41.3,6.3,3.2,0.0,0.0,0.0,100.0,0.0,0.0,1.6,9.5,38.1,41.3,6.3,3.2,1.9,7.7,30.8,48.1,7.7,3.8
2020,Norte,TO,1702554,Augustinópolis,Rural,Estadual,0.0,0.0,0.0,63.6,36.4,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,55.6,44.4,0.0
2020,Norte,TO,1702554,Augustinópolis,Urbana,Municipal,40.5,44.2,3.8,9.6,1.9,0.0,40.0,46.0,4.0,8.0,2.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,,,,,,
2020,Norte,TO,1702554,Augustinópolis,Rural,Municipal,90.0,0.0,0.0,10.0,0.0,0.0,81.8,0.0,0.0,18.2,0.0,0.0,81.8,0.0,0.0,18.2,0.0,0.0,,,,,,
2020,Norte,TO,1702554,Augustinópolis,Urbana,Privada,28.6,33.3,23.8,14.3,0.0,0.0,42.9,0.0,35.7,21.4,0.0,0.0,0.0,58.3,25.0,16.7,0.0,0.0,,,,,,
2020,Norte,TO,1702554,Augustinópolis,Urbana,Pública,19.2,25.2,22.6,27.0,4.3,1.7,37.7,43.4,3.8,13.2,1.9,0.0,3.1,9.2,36.9,41.5,6.2,3.1,1.9,7.7,30.8,48.1,7.7,3.8
2020,Norte,TO,1702554,Augustinópolis,Rural,Pública,58.1,0.0,0.0,29.0,12.9,0.0,69.2,0.0,0.0,23.1,7.7,0.0,42.9,0.0,0.0,38.1,19.0,0.0,0.0,0.0,0.0,55.6,44.4,0.0
2020,Norte,TO,1702703,Aurora do Tocantins,Urbana,Estadual,0.0,11.8,23.5,64.7,0.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0,0.0,11.8,23.5,64.7,0.0,0.0,0.0,0.0,9.1,90.9,0.0,0.0
2020,Norte,TO,1702703,Aurora do Tocantins,Urbana,Municipal,88.9,11.1,0.0,0.0,0.0,0.0,88.9,11.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1702703,Aurora do Tocantins,Urbana,Pública,30.8,11.5,15.4,42.3,0.0,0.0,66.7,8.3,16.7,8.3,0.0,0.0,0.0,11.8,23.5,64.7,0.0,0.0,0.0,0.0,9.1,90.9,0.0,0.0
2020,Norte,TO,1702901,Axixá do Tocantins,Urbana,Estadual,0.0,12.5,37.5,25.0,25.0,0.0,,,,,,,0.0,12.5,37.5,25.0,25.0,0.0,0.0,5.2,15.8,42.1,31.6,5.3
2020,Norte,TO,1702901,Axixá do Tocantins,Urbana,Municipal,14.7,8.5,36.6,36.6,1.2,2.4,28.9,13.2,21.1,36.8,0.0,0.0,1.6,3.1,45.3,45.3,1.6,3.1,,,,,,
2020,Norte,TO,1702901,Axixá do Tocantins,Rural,Municipal,47.4,2.6,31.6,15.8,2.6,0.0,69.2,0.0,30.8,0.0,0.0,0.0,32.1,3.6,39.3,21.4,3.6,0.0,,,,,,
2020,Norte,TO,1702901,Axixá do Tocantins,Urbana,Pública,13.5,9.0,37.1,34.8,3.4,2.2,28.9,13.2,21.1,36.8,0.0,0.0,1.4,4.2,45.1,42.3,4.2,2.8,0.0,5.2,15.8,42.1,31.6,5.3
2020,Norte,TO,1702901,Axixá do Tocantins,Rural,Pública,47.4,2.6,31.6,15.8,2.6,0.0,69.2,0.0,30.8,0.0,0.0,0.0,32.1,3.6,39.3,21.4,3.6,0.0,,,,,,
2020,Norte,TO,1703008,Babaçulândia,Urbana,Estadual,0.0,8.3,8.3,66.7,16.7,0.0,,,,,,,0.0,8.3,8.3,66.7,16.7,0.0,0.0,4.0,16.0,64.0,16.0,0.0
2020,Norte,TO,1703008,Babaçulândia,Urbana,Municipal,84.2,0.0,10.5,5.3,0.0,0.0,84.2,0.0,10.5,5.3,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1703008,Babaçulândia,Rural,Municipal,3.8,11.1,48.1,33.3,3.7,0.0,8.3,0.0,25.0,66.7,0.0,0.0,0.0,11.6,50.0,34.6,3.8,0.0,,,,,,
2020,Norte,TO,1703008,Babaçulândia,Urbana,Pública,37.2,4.7,9.3,39.5,9.3,0.0,84.2,0.0,10.5,5.3,0.0,0.0,0.0,8.3,8.3,66.7,16.7,0.0,0.0,4.0,16.0,64.0,16.0,0.0
2020,Norte,TO,1703008,Babaçulândia,Rural,Pública,3.8,11.1,48.1,33.3,3.7,0.0,8.3,0.0,25.0,66.7,0.0,0.0,0.0,11.6,50.0,34.6,3.8,0.0,,,,,,
2020,Norte,TO,1703057,Bandeirantes do Tocantins,Urbana,Estadual,0.0,0.0,0.0,0.0,100.0,0.0,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.0,20.0,70.0,0.0
2020,Norte,TO,1703057,Bandeirantes do Tocantins,Urbana,Municipal,56.5,0.0,43.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,90.9,0.0,0.0,0.0,,,,,,
2020,Norte,TO,1703057,Bandeirantes do Tocantins,Rural,Municipal,66.7,0.0,33.3,0.0,0.0,0.0,25.0,0.0,75.0,0.0,0.0,0.0,62.5,0.0,37.5,0.0,0.0,0.0,,,,,,
2020,Norte,TO,1703057,Bandeirantes do Tocantins,Urbana,Pública,43.4,0.0,33.3,0.0,23.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,55.6,0.0,38.9,0.0,0.0,0.0,10.0,20.0,70.0,0.0
2020,Norte,TO,1703057,Bandeirantes do Tocantins,Rural,Pública,66.7,0.0,33.3,0.0,0.0,0.0,25.0,0.0,75.0,0.0,0.0,0.0,62.5,0.0,37.5,0.0,0.0,0.0,,,,,,
2020,Norte,TO,1703073,Barra do Ouro,Urbana,Estadual,0.0,0.0,22.2,77.8,0.0,0.0,,,,,,,0.0,0.0,22.2,77.8,0.0,0.0,0.0,0.0,6.7,93.3,0.0,0.0
2020,Norte,TO,1703073,Barra do Ouro,Rural,Estadual,0.0,0.0,0.0,70.0,30.0,0.0,,,,,,,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,70.0,30.0,0.0
2020,Norte,TO,1703073,Barra do Ouro,Urbana,Municipal,76.9,7.7,7.7,7.7,0.0,0.0,76.9,7.7,7.7,7.7,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1703073,Barra do Ouro,Rural,Municipal,45.4,0.0,36.4,0.0,18.2,0.0,33.4,0.0,44.4,0.0,22.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,TO,1703073,Barra do Ouro,Urbana,Pública,33.3,3.3,16.7,46.7,0.0,0.0,76.9,7.7,7.7,7.7,0.0,0.0,0.0,0.0,22.2,77.8,0.0,0.0,0.0,0.0,6.7,93.3,0.0,0.0
2020,Norte,TO,1703073,Barra do Ouro,Rural,Pública,26.3,0.0,21.1,36.8,15.8,0.0,33.4,0.0,44.4,0.0,22.2,0.0,16.7,0.0,0.0,58.3,25.0,0.0,0.0,0.0,0.0,70.0,30.0,0.0
2020,Norte,TO,1703107,Barrolândia,Urbana,Estadual,15.8,0.0,31.6,15.8,36.8,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,33.3,20.0,46.7,0.0,0.0,52.6,0.0,5.3,42.1,0.0
2020,Norte,TO,1703107,Barrolândia,Urbana,Municipal,45.8,4.2,45.8,0.0,4.2,0.0,45.8,4.2,45.8,0.0,4.2,0.0,,,,,,,,,,,,
2020,Norte,TO,1703107,Barrolândia,Urbana,Pública,32.6,2.3,39.5,7.0,18.6,0.0,49.9,3.6,42.9,0.0,3.6,0.0,0.0,0.0,33.3,20.0,46.7,0.0,0.0,52.6,0.0,5.3,42.1,0.0
2020,Norte,TO,1703206,Bernardo Sayão,Urbana,Estadual,0.0,0.0,0.0,90.9,0.0,9.1,,,,,,,0.0,0.0,0.0,90.9,0.0,9.1,0.0,0.0,0.0,84.6,7.7,7.7
2020,Norte,TO,1703206,Bernardo Sayão,Urbana,Municipal,0.0,12.4,12.5,62.5,6.3,6.3,0.0,20.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0,83.4,8.3,8.3,,,,,,
2020,Norte,TO,1703206,Bernardo Sayão,Rural,Municipal,14.3,19.0,9.5,47.6,4.8,4.8,40.0,20.0,0.0,40.0,0.0,0.0,6.1,18.8,12.5,50.0,6.3,6.3,,,,,,
2020,Norte,TO,1703206,Bernardo Sayão,Urbana,Pública,0.0,7.8,7.7,76.9,3.8,3.8,0.0,20.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0,91.0,4.5,4.5,0.0,0.0,0.0,84.6,7.7,7.7
2020,Norte,TO,1703206,Bernardo Sayão,Rural,Pública,14.3,19.0,9.5,47.6,4.8,4.8,40.0,20.0,0.0,40.0,0.0,0.0,6.1,18.8,12.5,50.0,6.3,6.3,,,,,,
2020,Norte,TO,1703305,Bom Jesus do Tocantins,Urbana,Estadual,0.0,0.0,25.0,58.3,16.7,0.0,,,,,,,0.0,0.0,25.0,58.3,16.7,0.0,0.0,18.6,18.8,43.8,18.8,0.0
2020,Norte,TO,1703305,Bom Jesus do Tocantins,Urbana,Municipal,25.0,66.7,8.3,0.0,0.0,0.0,25.0,66.7,8.3,0.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,TO,1703305,Bom Jesus do Tocantins,Rural,Municipal,57.1,42.9,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,TO,1703305,Bom Jesus do Tocantins,Urbana,Pública,12.5,33.3,16.7,29.2,8.3,0.0,25.0,66.7,8.3,0.0,0.0,0.0,0.0,0.0,25.0,58.3,16.7,0.0,0.0,18.6,18.8,43.8,18.8,0.0
2020,Norte,TO,1703305,Bom Jesus do Tocantins,Rural,Pública,57.1,42.9,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,TO,1703602,Brasilândia do Tocantins,Urbana,Estadual,0.0,0.0,20.0,80.0,0.0,0.0,,,,,,,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2020,Norte,TO,1703602,Brasilândia do Tocantins,Urbana,Municipal,80.0,10.0,0.0,10.0,0.0,0.0,75.0,12.5,0.0,12.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
