ano,regiao,uf,nome_municipio,localizacao,depend_administrativa,media_infantil,media_fundamental,media_medio
2021,Norte,PA,Nova Esperança do Piriá,Urbana,Municipal,19.6,24.8, 
2021,Norte,PA,Nova Esperança do Piriá,Rural,Municipal,18.2,19.7, 
2021,Norte,PA,Nova Esperança do Piriá,Urbana,Publica,19.6,24.8,34.9
2021,Norte,PA,Nova Esperança do Piriá,Rural,Publica,18.2,19.7, 
2021,Norte,PA,Nova Ipixuna,Urbana,Estadual, , ,34.8
2021,Norte,PA,Nova Ipixuna,Urbana,Municipal,18.5,23.1, 
2021,Norte,PA,Nova Ipixuna,Rural,Municipal,14.1,17.0, 
2021,Norte,PA,Nova Ipixuna,Urbana,Privada,13.0,4.0, 
2021,Norte,PA,Nova Ipixuna,Urbana,Publica,18.5,23.1,34.8
2021,Norte,PA,Nova Ipixuna,Rural,Publica,14.1,17.0, 
2021,Norte,PA,Nova Timboteua,Urbana,Estadual, , ,35.3
2021,Norte,PA,Nova Timboteua,Rural,Estadual, , ,41.2
2021,Norte,PA,Nova Timboteua,Urbana,Municipal,17.9,21.3, 
2021,Norte,PA,Nova Timboteua,Rural,Municipal,15.5,17.1, 
2021,Norte,PA,Nova Timboteua,Urbana,Publica,17.9,21.3,35.3
2021,Norte,PA,Nova Timboteua,Rural,Publica,15.5,17.1,41.2
2021,Norte,PA,Novo Progresso,Urbana,Estadual, , ,36.7
2021,Norte,PA,Novo Progresso,Urbana,Municipal,22.7,30.9, 
2021,Norte,PA,Novo Progresso,Rural,Municipal,18.6,21.0, 
2021,Norte,PA,Novo Progresso,Urbana,Privada,16.5,19.5,19.6
2021,Norte,PA,Novo Progresso,Urbana,Publica,22.7,30.9,36.7
2021,Norte,PA,Novo Progresso,Rural,Publica,18.6,21.0, 
2021,Norte,PA,Novo Repartimento,Urbana,Estadual, , ,37.9
2021,Norte,PA,Novo Repartimento,Rural,Estadual, , ,30.8
2021,Norte,PA,Novo Repartimento,Urbana,Municipal,22.1,28.2, 
2021,Norte,PA,Novo Repartimento,Rural,Municipal,14.1,19.0, 
2021,Norte,PA,Novo Repartimento,Urbana,Privada,10.0,19.8,16.3
2021,Norte,PA,Novo Repartimento,Urbana,Publica,22.1,28.2,37.9
2021,Norte,PA,Novo Repartimento,Rural,Publica,14.1,19.0,30.8
2021,Norte,PA,Óbidos,Urbana,Federal, , ,22.9
2021,Norte,PA,Óbidos,Urbana,Estadual, , ,30.1
2021,Norte,PA,Óbidos,Urbana,Municipal,14.2,22.6, 
2021,Norte,PA,Óbidos,Rural,Municipal,10.6,16.2, 
2021,Norte,PA,Óbidos,Urbana,Privada,18.2, , 
2021,Norte,PA,Óbidos,Urbana,Publica,14.2,22.6,29.0
2021,Norte,PA,Óbidos,Rural,Publica,10.6,16.2, 
2021,Norte,PA,Oeiras do Pará,Urbana,Estadual, , ,39.3
2021,Norte,PA,Oeiras do Pará,Urbana,Municipal,17.2,26.6, 
2021,Norte,PA,Oeiras do Pará,Rural,Municipal,18.9,21.7, 
2021,Norte,PA,Oeiras do Pará,Urbana,Publica,17.2,26.6,39.3
2021,Norte,PA,Oeiras do Pará,Rural,Publica,18.9,21.7, 
2021,Norte,PA,Oriximiná,Urbana,Estadual, , ,37.3
2021,Norte,PA,Oriximiná,Urbana,Municipal,17.4,28.8, 
2021,Norte,PA,Oriximiná,Rural,Municipal,16.7,15.5, 
2021,Norte,PA,Oriximiná,Urbana,Privada,10.0,16.9,23.8
2021,Norte,PA,Oriximiná,Urbana,Publica,17.4,28.8,37.3
2021,Norte,PA,Oriximiná,Rural,Publica,16.7,15.5, 
2021,Norte,PA,Ourém,Urbana,Estadual, ,35.2,37.1
2021,Norte,PA,Ourém,Rural,Estadual, ,34.2,37.4
2021,Norte,PA,Ourém,Urbana,Municipal,20.2,19.8, 
2021,Norte,PA,Ourém,Rural,Municipal,17.0,17.3, 
2021,Norte,PA,Ourém,Urbana,Publica,20.2,28.6,37.1
2021,Norte,PA,Ourém,Rural,Publica,17.0,19.7,37.4
2021,Norte,PA,Ourilândia do Norte,Urbana,Estadual, , ,34.9
2021,Norte,PA,Ourilândia do Norte,Urbana,Municipal,25.4,29.8, 
2021,Norte,PA,Ourilândia do Norte,Rural,Municipal,16.1,18.5, 
2021,Norte,PA,Ourilândia do Norte,Urbana,Privada,17.5,26.8,28.0
2021,Norte,PA,Ourilândia do Norte,Urbana,Publica,25.4,29.8,34.9
2021,Norte,PA,Ourilândia do Norte,Rural,Publica,16.1,18.5, 
2021,Norte,PA,Pacajá,Urbana,Estadual, , ,37.0
2021,Norte,PA,Pacajá,Rural,Estadual, , ,26.5
2021,Norte,PA,Pacajá,Urbana,Municipal,18.0,24.6, 
2021,Norte,PA,Pacajá,Rural,Municipal,18.6,13.9, 
2021,Norte,PA,Pacajá,Urbana,Privada,6.0,5.5, 
2021,Norte,PA,Pacajá,Rural,Privada, ,11.0, 
2021,Norte,PA,Pacajá,Urbana,Publica,18.0,24.6,37.0
2021,Norte,PA,Pacajá,Rural,Publica,18.6,13.9,26.5
2021,Norte,PA,Palestina do Pará,Urbana,Estadual, , ,22.2
2021,Norte,PA,Palestina do Pará,Urbana,Municipal,23.3,28.9, 
2021,Norte,PA,Palestina do Pará,Rural,Municipal,15.2,15.7, 
2021,Norte,PA,Palestina do Pará,Urbana,Publica,23.3,28.9,22.2
2021,Norte,PA,Palestina do Pará,Rural,Publica,15.2,15.7, 
2021,Norte,PA,Paragominas,Urbana,Federal, , ,33.0
2021,Norte,PA,Paragominas,Urbana,Estadual, , ,31.6
2021,Norte,PA,Paragominas,Urbana,Municipal,21.1,32.5, 
2021,Norte,PA,Paragominas,Rural,Municipal,16.0,19.4, 
2021,Norte,PA,Paragominas,Urbana,Privada,17.4,22.1,37.0
2021,Norte,PA,Paragominas,Urbana,Publica,21.1,32.5,31.8
2021,Norte,PA,Paragominas,Rural,Publica,16.0,19.4, 
2021,Norte,PA,Parauapebas,Urbana,Federal, , ,32.3
2021,Norte,PA,Parauapebas,Urbana,Estadual, , ,41.8
2021,Norte,PA,Parauapebas,Rural,Estadual, , ,23.8
2021,Norte,PA,Parauapebas,Urbana,Municipal,17.4,27.4, 
2021,Norte,PA,Parauapebas,Rural,Municipal,14.9,18.1, 
2021,Norte,PA,Parauapebas,Urbana,Privada,11.0,16.2,26.5
2021,Norte,PA,Parauapebas,Urbana,Publica,17.4,27.4,41.4
2021,Norte,PA,Parauapebas,Rural,Publica,14.9,18.1,23.8
2021,Norte,PA,Pau D'Arco,Urbana,Estadual, , ,36.8
2021,Norte,PA,Pau D'Arco,Urbana,Municipal,17.0,30.3, 
2021,Norte,PA,Pau D'Arco,Rural,Municipal,11.6,22.6, 
2021,Norte,PA,Pau D'Arco,Urbana,Publica,17.0,30.3,36.8
2021,Norte,PA,Pau D'Arco,Rural,Publica,11.6,22.6, 
2021,Norte,PA,Peixe-Boi,Urbana,Estadual, , ,30.4
2021,Norte,PA,Peixe-Boi,Rural,Estadual, , ,33.5
2021,Norte,PA,Peixe-Boi,Urbana,Municipal,20.4,28.3, 
2021,Norte,PA,Peixe-Boi,Rural,Municipal,19.6,20.1, 
2021,Norte,PA,Peixe-Boi,Urbana,Publica,20.4,28.3,30.4
2021,Norte,PA,Peixe-Boi,Rural,Publica,19.6,20.1,33.5
2021,Norte,PA,Piçarra,Urbana,Estadual, , ,27.9
2021,Norte,PA,Piçarra,Urbana,Municipal,22.9,24.6, 
2021,Norte,PA,Piçarra,Rural,Municipal,11.1,13.7, 
2021,Norte,PA,Piçarra,Urbana,Publica,22.9,24.6,27.9
2021,Norte,PA,Piçarra,Rural,Publica,11.1,13.7, 
2021,Norte,PA,Placas,Urbana,Estadual, , ,27.4
2021,Norte,PA,Placas,Urbana,Municipal,17.3,25.3, 
2021,Norte,PA,Placas,Rural,Municipal,15.9,23.2, 
2021,Norte,PA,Placas,Urbana,Publica,17.3,25.3,27.4
2021,Norte,PA,Placas,Rural,Publica,15.9,23.2, 
2021,Norte,PA,Ponta de Pedras,Urbana,Estadual, ,27.2,32.7
2021,Norte,PA,Ponta de Pedras,Urbana,Municipal,18.4,21.0, 
2021,Norte,PA,Ponta de Pedras,Rural,Municipal,13.0,15.0, 
2021,Norte,PA,Ponta de Pedras,Urbana,Publica,18.4,22.9,32.7
2021,Norte,PA,Ponta de Pedras,Rural,Publica,13.0,15.0, 
2021,Norte,PA,Portel,Urbana,Estadual, , ,35.8
2021,Norte,PA,Portel,Urbana,Municipal,18.8,25.1, 
2021,Norte,PA,Portel,Rural,Municipal,12.7,16.2, 
2021,Norte,PA,Portel,Urbana,Privada, , , 
2021,Norte,PA,Portel,Urbana,Publica,18.8,25.1,35.8
2021,Norte,PA,Portel,Rural,Publica,12.7,16.2, 
2021,Norte,PA,Porto de Moz,Urbana,Estadual, , ,30.3
2021,Norte,PA,Porto de Moz,Urbana,Municipal,24.5,27.2, 
2021,Norte,PA,Porto de Moz,Rural,Municipal,15.2,25.9, 
2021,Norte,PA,Porto de Moz,Urbana,Publica,24.5,27.2,30.3
2021,Norte,PA,Porto de Moz,Rural,Publica,15.2,25.9, 
2021,Norte,PA,Prainha,Urbana,Estadual, , ,32.2
2021,Norte,PA,Prainha,Rural,Estadual, , ,34.3
2021,Norte,PA,Prainha,Urbana,Municipal,23.5,26.5, 
2021,Norte,PA,Prainha,Rural,Municipal,14.1,16.0, 
2021,Norte,PA,Prainha,Urbana,Publica,23.5,26.5,32.2
2021,Norte,PA,Prainha,Rural,Publica,14.1,16.0,34.3
2021,Norte,PA,Primavera,Urbana,Estadual, ,34.3,41.9
2021,Norte,PA,Primavera,Urbana,Municipal,16.7,21.2, 
2021,Norte,PA,Primavera,Rural,Municipal,13.6,18.1, 
2021,Norte,PA,Primavera,Urbana,Publica,16.7,26.6,41.9
2021,Norte,PA,Primavera,Rural,Publica,13.6,18.1, 
2021,Norte,PA,Quatipuru,Urbana,Estadual, ,30.0,36.3
2021,Norte,PA,Quatipuru,Rural,Estadual, ,35.2,42.3
2021,Norte,PA,Quatipuru,Urbana,Municipal,15.0,19.2, 
2021,Norte,PA,Quatipuru,Rural,Municipal,13.6,19.6, 
2021,Norte,PA,Quatipuru,Urbana,Publica,15.0,23.4,36.3
2021,Norte,PA,Quatipuru,Rural,Publica,13.6,23.7,42.3
2021,Norte,PA,Redenção,Urbana,Estadual, , ,38.3
2021,Norte,PA,Redenção,Urbana,Municipal,25.6,31.3, 
2021,Norte,PA,Redenção,Rural,Municipal,10.3,13.2, 
2021,Norte,PA,Redenção,Urbana,Privada,12.6,19.1,14.6
2021,Norte,PA,Redenção,Urbana,Publica,25.6,31.3,38.3
2021,Norte,PA,Redenção,Rural,Publica,10.3,13.2, 
2021,Norte,PA,Rio Maria,Urbana,Estadual, , ,30.5
2021,Norte,PA,Rio Maria,Urbana,Municipal,18.9,23.6, 
2021,Norte,PA,Rio Maria,Rural,Municipal,18.5,15.5, 
2021,Norte,PA,Rio Maria,Urbana,Privada,8.1,12.9,11.3
2021,Norte,PA,Rio Maria,Urbana,Publica,18.9,23.6,30.5
2021,Norte,PA,Rio Maria,Rural,Publica,18.5,15.5, 
2021,Norte,PA,Rondon do Pará,Urbana,Estadual, , ,40.4
2021,Norte,PA,Rondon do Pará,Urbana,Municipal,18.3,31.3, 
2021,Norte,PA,Rondon do Pará,Rural,Municipal,8.0,15.0, 
2021,Norte,PA,Rondon do Pará,Urbana,Privada,13.7,15.4,6.0
2021,Norte,PA,Rondon do Pará,Urbana,Publica,18.3,31.3,40.4
2021,Norte,PA,Rondon do Pará,Rural,Publica,8.0,15.0, 
2021,Norte,PA,Rurópolis,Urbana,Estadual, , ,38.0
2021,Norte,PA,Rurópolis,Rural,Estadual, , ,35.8
2021,Norte,PA,Rurópolis,Urbana,Municipal,21.1,25.6, 
2021,Norte,PA,Rurópolis,Rural,Municipal,17.3,17.5, 
2021,Norte,PA,Rurópolis,Urbana,Publica,21.1,25.6,38.0
2021,Norte,PA,Rurópolis,Rural,Publica,17.3,17.5,35.8
2021,Norte,PA,Salinópolis,Urbana,Estadual, ,34.7,39.9
2021,Norte,PA,Salinópolis,Rural,Estadual, ,31.0, 
2021,Norte,PA,Salinópolis,Urbana,Municipal,18.7,24.5, 
2021,Norte,PA,Salinópolis,Rural,Municipal,15.7,17.1, 
2021,Norte,PA,Salinópolis,Urbana,Privada,7.5,25.6,19.7
2021,Norte,PA,Salinópolis,Rural,Privada, , , 
2021,Norte,PA,Salinópolis,Urbana,Publica,18.7,27.3,39.9
2021,Norte,PA,Salinópolis,Rural,Publica,15.7,20.0, 
2021,Norte,PA,Salvaterra,Urbana,Estadual, , ,31.5
2021,Norte,PA,Salvaterra,Urbana,Municipal,17.9,22.7, 
2021,Norte,PA,Salvaterra,Rural,Municipal,15.0,19.0, 
2021,Norte,PA,Salvaterra,Urbana,Publica,17.9,22.7,31.5
2021,Norte,PA,Salvaterra,Rural,Publica,15.0,19.0, 
2021,Norte,PA,Santa Bárbara do Pará,Urbana,Estadual, ,36.3,36.3
2021,Norte,PA,Santa Bárbara do Pará,Rural,Estadual, ,26.8,36.3
2021,Norte,PA,Santa Bárbara do Pará,Urbana,Municipal,20.3,23.5, 
2021,Norte,PA,Santa Bárbara do Pará,Rural,Municipal,15.9,17.8, 
2021,Norte,PA,Santa Bárbara do Pará,Urbana,Privada, ,4.3, 
2021,Norte,PA,Santa Bárbara do Pará,Urbana,Publica,20.3,29.4,36.3
2021,Norte,PA,Santa Bárbara do Pará,Rural,Publica,15.9,19.6,36.3
2021,Norte,PA,Santa Cruz do Arari,Urbana,Estadual, ,20.3,35.3
2021,Norte,PA,Santa Cruz do Arari,Rural,Estadual, ,14.3,26.6
2021,Norte,PA,Santa Cruz do Arari,Urbana,Municipal,14.3,21.4, 
2021,Norte,PA,Santa Cruz do Arari,Rural,Municipal,16.3,19.2, 
2021,Norte,PA,Santa Cruz do Arari,Urbana,Publica,14.3,21.2,35.3
2021,Norte,PA,Santa Cruz do Arari,Rural,Publica,16.3,18.9,26.6
2021,Norte,PA,Santa Izabel do Pará,Urbana,Estadual, , ,36.8
2021,Norte,PA,Santa Izabel do Pará,Rural,Estadual, , ,32.3
2021,Norte,PA,Santa Izabel do Pará,Urbana,Municipal,19.8,26.2, 
2021,Norte,PA,Santa Izabel do Pará,Rural,Municipal,18.6,23.5, 
2021,Norte,PA,Santa Izabel do Pará,Urbana,Privada,13.2,20.0,37.9
2021,Norte,PA,Santa Izabel do Pará,Urbana,Publica,19.8,26.2,36.8
2021,Norte,PA,Santa Izabel do Pará,Rural,Publica,18.6,23.5,32.3
2021,Norte,PA,Santa Luzia do Pará,Urbana,Estadual, , ,44.9
2021,Norte,PA,Santa Luzia do Pará,Urbana,Municipal,24.2,29.4, 
2021,Norte,PA,Santa Luzia do Pará,Rural,Municipal,11.2,17.4, 
2021,Norte,PA,Santa Luzia do Pará,Urbana,Privada,3.0,13.4, 
2021,Norte,PA,Santa Luzia do Pará,Urbana,Publica,24.2,29.4,44.9
2021,Norte,PA,Santa Luzia do Pará,Rural,Publica,11.2,17.4, 
2021,Norte,PA,Santa Maria das Barreiras,Urbana,Estadual, ,22.8,23.2
2021,Norte,PA,Santa Maria das Barreiras,Urbana,Municipal,16.7,22.8, 
2021,Norte,PA,Santa Maria das Barreiras,Rural,Municipal,18.8,19.9, 
2021,Norte,PA,Santa Maria das Barreiras,Urbana,Privada,2.0,5.7, 
2021,Norte,PA,Santa Maria das Barreiras,Rural,Privada, , ,10.7
2021,Norte,PA,Santa Maria das Barreiras,Urbana,Publica,16.7,22.8,23.2
2021,Norte,PA,Santa Maria das Barreiras,Rural,Publica,18.8,19.9, 
2021,Norte,PA,Santa Maria do Pará,Urbana,Estadual, ,32.7,39.9
2021,Norte,PA,Santa Maria do Pará,Rural,Estadual, ,23.6,30.0
2021,Norte,PA,Santa Maria do Pará,Urbana,Municipal,20.9,19.9, 
2021,Norte,PA,Santa Maria do Pará,Rural,Municipal,17.0,17.2, 
2021,Norte,PA,Santa Maria do Pará,Urbana,Privada,10.8,16.8, 
2021,Norte,PA,Santa Maria do Pará,Urbana,Publica,20.9,25.7,39.9
2021,Norte,PA,Santa Maria do Pará,Rural,Publica,17.0,18.7,30.0
2021,Norte,PA,Santana do Araguaia,Urbana,Estadual, , ,34.1
2021,Norte,PA,Santana do Araguaia,Rural,Estadual, , ,34.0
2021,Norte,PA,Santana do Araguaia,Urbana,Municipal,30.7,32.5, 
2021,Norte,PA,Santana do Araguaia,Rural,Municipal,17.2,24.6, 
2021,Norte,PA,Santana do Araguaia,Urbana,Privada,7.2,12.1,7.0
2021,Norte,PA,Santana do Araguaia,Urbana,Publica,30.7,32.5,34.1
2021,Norte,PA,Santana do Araguaia,Rural,Publica,17.2,24.6,34.0
2021,Norte,PA,Santarém,Urbana,Federal, , ,40.2
2021,Norte,PA,Santarém,Urbana,Estadual, ,32.8,34.6
2021,Norte,PA,Santarém,Rural,Estadual, , ,22.1
2021,Norte,PA,Santarém,Urbana,Municipal,19.3,28.6, 
2021,Norte,PA,Santarém,Rural,Municipal,11.7,13.9, 
2021,Norte,PA,Santarém,Urbana,Privada,10.7,17.7,29.4
2021,Norte,PA,Santarém,Rural,Privada, , , 
2021,Norte,PA,Santarém,Urbana,Publica,19.3,29.3,34.8
2021,Norte,PA,Santarém,Rural,Publica,11.7,13.9,22.1
2021,Norte,PA,Santarém Novo,Urbana,Estadual, , ,35.0
2021,Norte,PA,Santarém Novo,Urbana,Municipal,14.9,20.2, 
2021,Norte,PA,Santarém Novo,Rural,Municipal,15.3,18.5, 
2021,Norte,PA,Santarém Novo,Urbana,Publica,14.9,20.2,35.0
2021,Norte,PA,Santarém Novo,Rural,Publica,15.3,18.5, 
2021,Norte,PA,Santo Antônio do Tauá,Urbana,Estadual, , ,33.9
2021,Norte,PA,Santo Antônio do Tauá,Urbana,Municipal,15.7,21.3, 
2021,Norte,PA,Santo Antônio do Tauá,Rural,Municipal,13.9,17.4, 
2021,Norte,PA,Santo Antônio do Tauá,Urbana,Privada,10.3,19.5,35.7
2021,Norte,PA,Santo Antônio do Tauá,Urbana,Publica,15.7,21.3,33.9
2021,Norte,PA,Santo Antônio do Tauá,Rural,Publica,13.9,17.4, 
2021,Norte,PA,São Caetano de Odivelas,Urbana,Estadual, ,27.9,31.3
2021,Norte,PA,São Caetano de Odivelas,Urbana,Municipal,16.5,22.8, 
2021,Norte,PA,São Caetano de Odivelas,Rural,Municipal,14.1,18.9, 
2021,Norte,PA,São Caetano de Odivelas,Urbana,Publica,16.5,23.8,31.3
2021,Norte,PA,São Caetano de Odivelas,Rural,Publica,14.1,18.9, 
2021,Norte,PA,São Domingos do Araguaia,Urbana,Estadual, , ,39.3
2021,Norte,PA,São Domingos do Araguaia,Urbana,Municipal,17.2,24.2, 
2021,Norte,PA,São Domingos do Araguaia,Rural,Municipal,10.5,15.5, 
2021,Norte,PA,São Domingos do Araguaia,Urbana,Privada,10.3,21.7,18.7
2021,Norte,PA,São Domingos do Araguaia,Urbana,Publica,17.2,24.2,39.3
2021,Norte,PA,São Domingos do Araguaia,Rural,Publica,10.5,15.5, 
2021,Norte,PA,São Domingos do Capim,Urbana,Estadual, ,27.9,34.3
2021,Norte,PA,São Domingos do Capim,Rural,Estadual, ,32.3,32.1
2021,Norte,PA,São Domingos do Capim,Urbana,Municipal,13.2,24.4, 
2021,Norte,PA,São Domingos do Capim,Rural,Municipal,13.6,18.8, 
2021,Norte,PA,São Domingos do Capim,Urbana,Privada,18.3,16.0, 
2021,Norte,PA,São Domingos do Capim,Urbana,Publica,13.2,25.2,34.3
2021,Norte,PA,São Domingos do Capim,Rural,Publica,13.6,19.2,32.1
2021,Norte,PA,São Félix do Xingu,Urbana,Estadual, , ,41.6
2021,Norte,PA,São Félix do Xingu,Rural,Estadual, , ,27.1
2021,Norte,PA,São Félix do Xingu,Urbana,Municipal,28.1,28.7, 
2021,Norte,PA,São Félix do Xingu,Rural,Municipal,20.8,18.6, 
2021,Norte,PA,São Félix do Xingu,Urbana,Privada,16.3,13.9,17.2
2021,Norte,PA,São Félix do Xingu,Rural,Privada, , ,12.5
2021,Norte,PA,São Félix do Xingu,Urbana,Publica,28.1,28.7,41.6
2021,Norte,PA,São Félix do Xingu,Rural,Publica,20.8,18.6,27.1
2021,Norte,PA,São Francisco do Pará,Urbana,Estadual, , ,38.8
2021,Norte,PA,São Francisco do Pará,Urbana,Municipal,18.0,25.1, 
2021,Norte,PA,São Francisco do Pará,Rural,Municipal,11.9,14.7, 
2021,Norte,PA,São Francisco do Pará,Urbana,Privada,11.5,14.0, 
2021,Norte,PA,São Francisco do Pará,Urbana,Publica,18.0,25.1,38.8
2021,Norte,PA,São Francisco do Pará,Rural,Publica,11.9,14.7, 
2021,Norte,PA,São Geraldo do Araguaia,Urbana,Estadual, , ,30.3
2021,Norte,PA,São Geraldo do Araguaia,Rural,Estadual, , ,22.9
2021,Norte,PA,São Geraldo do Araguaia,Urbana,Municipal,19.2,24.9, 
2021,Norte,PA,São Geraldo do Araguaia,Rural,Municipal,16.4,17.6, 
2021,Norte,PA,São Geraldo do Araguaia,Urbana,Privada,12.3,16.0, 
2021,Norte,PA,São Geraldo do Araguaia,Urbana,Publica,19.2,24.9,30.3
2021,Norte,PA,São Geraldo do Araguaia,Rural,Publica,16.4,17.6,22.9
2021,Norte,PA,São João da Ponta,Urbana,Estadual, , ,36.6
2021,Norte,PA,São João da Ponta,Urbana,Municipal,17.0,25.6, 
2021,Norte,PA,São João da Ponta,Rural,Municipal,16.2,18.9, 
2021,Norte,PA,São João da Ponta,Urbana,Publica,17.0,25.6,36.6
2021,Norte,PA,São João da Ponta,Rural,Publica,16.2,18.9, 
2021,Norte,PA,São João de Pirabas,Urbana,Estadual, , ,41.0
2021,Norte,PA,São João de Pirabas,Urbana,Municipal,17.6,21.3, 
2021,Norte,PA,São João de Pirabas,Rural,Municipal,13.9,15.4, 
2021,Norte,PA,São João de Pirabas,Urbana,Publica,17.6,21.3,41.0
2021,Norte,PA,São João de Pirabas,Rural,Publica,13.9,15.4, 
2021,Norte,PA,São João do Araguaia,Urbana,Estadual, , ,42.2
2021,Norte,PA,São João do Araguaia,Urbana,Municipal,15.7,22.4, 
2021,Norte,PA,São João do Araguaia,Rural,Municipal,13.3,20.3, 
2021,Norte,PA,São João do Araguaia,Urbana,Publica,15.7,22.4,42.2
2021,Norte,PA,São João do Araguaia,Rural,Publica,13.3,20.3, 
2021,Norte,PA,São Miguel do Guamá,Urbana,Estadual, , ,36.5
2021,Norte,PA,São Miguel do Guamá,Urbana,Municipal,15.9,24.9, 
2021,Norte,PA,São Miguel do Guamá,Rural,Municipal,12.1,16.5, 
2021,Norte,PA,São Miguel do Guamá,Urbana,Privada,8.6,11.9,18.7
2021,Norte,PA,São Miguel do Guamá,Urbana,Publica,15.9,24.9,36.5
2021,Norte,PA,São Miguel do Guamá,Rural,Publica,12.1,16.5, 
2021,Norte,PA,São Sebastião da Boa Vista,Urbana,Estadual, , ,32.2
2021,Norte,PA,São Sebastião da Boa Vista,Urbana,Municipal,18.3,24.1, 
2021,Norte,PA,São Sebastião da Boa Vista,Rural,Municipal,14.7,16.6, 
2021,Norte,PA,São Sebastião da Boa Vista,Urbana,Publica,18.3,24.1,32.2
2021,Norte,PA,São Sebastião da Boa Vista,Rural,Publica,14.7,16.6, 
2021,Norte,PA,Sapucaia,Urbana,Estadual, , ,34.1
2021,Norte,PA,Sapucaia,Urbana,Municipal,39.2,27.2, 
2021,Norte,PA,Sapucaia,Rural,Municipal,15.7,14.8, 
2021,Norte,PA,Sapucaia,Urbana,Publica,39.2,27.2,34.1
2021,Norte,PA,Sapucaia,Rural,Publica,15.7,14.8, 
2021,Norte,PA,Senador José Porfírio,Urbana,Estadual, , ,31.5
2021,Norte,PA,Senador José Porfírio,Urbana,Municipal,23.5,27.2, 
2021,Norte,PA,Senador José Porfírio,Rural,Municipal,21.3,29.7, 
2021,Norte,PA,Senador José Porfírio,Urbana,Publica,23.5,27.2,31.5
2021,Norte,PA,Senador José Porfírio,Rural,Publica,21.3,29.7, 
2021,Norte,PA,Soure,Urbana,Estadual, ,32.0,36.1
2021,Norte,PA,Soure,Rural,Estadual, ,4.8, 
2021,Norte,PA,Soure,Urbana,Municipal,17.0,25.2, 
2021,Norte,PA,Soure,Rural,Municipal,8.5,14.7, 
2021,Norte,PA,Soure,Urbana,Publica,17.0,26.5,36.1
2021,Norte,PA,Soure,Rural,Publica,8.5,12.7, 
2021,Norte,PA,Tailândia,Urbana,Estadual, , ,38.8
2021,Norte,PA,Tailândia,Rural,Estadual, , ,35.9
2021,Norte,PA,Tailândia,Urbana,Municipal,20.1,27.7, 
2021,Norte,PA,Tailândia,Rural,Municipal,20.1,23.5, 
2021,Norte,PA,Tailândia,Urbana,Privada,15.5,21.0,32.5
2021,Norte,PA,Tailândia,Rural,Privada,12.2,19.9,17.3
2021,Norte,PA,Tailândia,Urbana,Publica,20.1,27.7,38.8
2021,Norte,PA,Tailândia,Rural,Publica,20.1,23.5,35.9
2021,Norte,PA,Terra Alta,Urbana,Estadual, ,34.9,32.9
2021,Norte,PA,Terra Alta,Rural,Estadual, ,28.0,30.8
2021,Norte,PA,Terra Alta,Urbana,Municipal,15.3,27.5, 
2021,Norte,PA,Terra Alta,Rural,Municipal,15.8,18.5, 
2021,Norte,PA,Terra Alta,Urbana,Privada,8.3,9.7, 
2021,Norte,PA,Terra Alta,Urbana,Publica,15.3,29.4,32.9
2021,Norte,PA,Terra Alta,Rural,Publica,15.8,20.1,30.8
2021,Norte,PA,Terra Santa,Urbana,Estadual, , ,36.0
2021,Norte,PA,Terra Santa,Urbana,Municipal,20.5,26.9, 
2021,Norte,PA,Terra Santa,Rural,Municipal,10.8,10.8, 
2021,Norte,PA,Terra Santa,Urbana,Publica,20.5,26.9,36.0
2021,Norte,PA,Terra Santa,Rural,Publica,10.8,10.8, 
2021,Norte,PA,Tomé-Açu,Urbana,Estadual, , ,38.4
2021,Norte,PA,Tomé-Açu,Urbana,Municipal,20.0,23.8, 
2021,Norte,PA,Tomé-Açu,Rural,Municipal,14.6,17.5, 
2021,Norte,PA,Tomé-Açu,Urbana,Privada,8.4,18.4,15.0
2021,Norte,PA,Tomé-Açu,Urbana,Publica,20.0,23.8,38.4
2021,Norte,PA,Tomé-Açu,Rural,Publica,14.6,17.5, 
2021,Norte,PA,Tracuateua,Urbana,Estadual, , ,42.4
2021,Norte,PA,Tracuateua,Rural,Estadual, , ,40.0
2021,Norte,PA,Tracuateua,Urbana,Municipal,19.9,29.8, 
2021,Norte,PA,Tracuateua,Rural,Municipal,16.6,20.8, 
2021,Norte,PA,Tracuateua,Urbana,Privada,9.0,9.3, 
2021,Norte,PA,Tracuateua,Urbana,Publica,19.9,29.8,42.4
2021,Norte,PA,Tracuateua,Rural,Publica,16.6,20.8,40.0
2021,Norte,PA,Trairão,Urbana,Estadual, , ,40.8
2021,Norte,PA,Trairão,Rural,Estadual, , ,28.6
2021,Norte,PA,Trairão,Urbana,Municipal,20.7,30.3, 
2021,Norte,PA,Trairão,Rural,Municipal,21.9,24.2, 
2021,Norte,PA,Trairão,Urbana,Publica,20.7,30.3,40.8
2021,Norte,PA,Trairão,Rural,Publica,21.9,24.2,28.6
2021,Norte,PA,Tucumã,Urbana,Estadual, , ,35.5
2021,Norte,PA,Tucumã,Urbana,Municipal,23.5,28.6, 
2021,Norte,PA,Tucumã,Rural,Municipal,9.9,14.6, 
2021,Norte,PA,Tucumã,Urbana,Privada,8.9,20.1,22.3
2021,Norte,PA,Tucumã,Urbana,Publica,23.5,28.6,35.5
2021,Norte,PA,Tucumã,Rural,Publica,9.9,14.6, 
