ANO,REGIAO,SIGLA_UF,COD_MUNICIPIO,NOME_MUNICIPIO,LOCALIZACAO,DEPEND_ADMINISTRATIVA,BAIXA_REGULARIDADE,BAIXA-MEDIA,MEDIA-ALTA,ALTA
2020,Norte,AM,1301951,Itamarati,Urbana,Estadual,33.3,33.3,33.4,0.0
2020,Norte,AM,1301951,Itamarati,Rural,Estadual,100.0,0.0,0.0,0.0
2020,Norte,AM,1301951,Itamarati,Urbana,Municipal,0.0,60.0,40.0,0.0
2020,Norte,AM,1301951,Itamarati,Rural,Municipal,24.1,31.0,31.0,13.9
2020,Norte,AM,1301951,Itamarati,Urbana,Pública,12.5,50.0,37.5,0.0
2020,Norte,AM,1301951,Itamarati,Rural,Pública,26.7,30.0,30.0,13.3
2020,Norte,AM,1302009,Itapiranga,Urbana,Estadual,25.0,25.0,50.0,0.0
2020,Norte,AM,1302009,Itapiranga,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1302009,Itapiranga,Urbana,Municipal,0.0,0.0,100.0,0.0
2020,Norte,AM,1302009,Itapiranga,Rural,Municipal,26.7,20.0,46.7,6.6
2020,Norte,AM,1302009,Itapiranga,Urbana,Pública,14.3,14.3,71.4,0.0
2020,Norte,AM,1302009,Itapiranga,Rural,Pública,23.5,29.4,41.2,5.9
2020,Norte,AM,1302108,Japurá,Urbana,Estadual,33.3,66.7,0.0,0.0
2020,Norte,AM,1302108,Japurá,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1302108,Japurá,Urbana,Municipal,0.0,66.7,33.3,0.0
2020,Norte,AM,1302108,Japurá,Rural,Municipal,21.9,21.9,37.5,18.7
2020,Norte,AM,1302108,Japurá,Urbana,Pública,16.7,66.7,16.6,0.0
2020,Norte,AM,1302108,Japurá,Rural,Pública,19.4,30.6,33.3,16.7
2020,Norte,AM,1302207,Juruá,Urbana,Estadual,33.3,33.3,33.4,0.0
2020,Norte,AM,1302207,Juruá,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1302207,Juruá,Urbana,Municipal,0.0,100.0,0.0,0.0
2020,Norte,AM,1302207,Juruá,Rural,Municipal,28.6,47.6,14.3,9.5
2020,Norte,AM,1302207,Juruá,Urbana,Pública,16.7,66.7,16.6,0.0
2020,Norte,AM,1302207,Juruá,Rural,Pública,26.1,52.2,13.0,8.7
2020,Norte,AM,1302306,Jutaí,Urbana,Estadual,0.0,66.7,33.3,0.0
2020,Norte,AM,1302306,Jutaí,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1302306,Jutaí,Urbana,Municipal,0.0,100.0,0.0,0.0
2020,Norte,AM,1302306,Jutaí,Rural,Municipal,40.5,24.3,27.0,8.2
2020,Norte,AM,1302306,Jutaí,Urbana,Pública,0.0,88.9,11.1,0.0
2020,Norte,AM,1302306,Jutaí,Rural,Pública,39.0,27.3,26.0,7.7
2020,Norte,AM,1302405,Lábrea,Urbana,Federal,0.0,0.0,100.0,0.0
2020,Norte,AM,1302405,Lábrea,Urbana,Estadual,20.0,40.0,20.0,20.0
2020,Norte,AM,1302405,Lábrea,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1302405,Lábrea,Urbana,Municipal,0.0,40.0,60.0,0.0
2020,Norte,AM,1302405,Lábrea,Rural,Municipal,50.5,20.2,15.6,13.7
2020,Norte,AM,1302405,Lábrea,Urbana,Pública,6.3,37.5,50.0,6.2
2020,Norte,AM,1302405,Lábrea,Rural,Pública,49.5,21.6,15.3,13.6
2020,Norte,AM,1302504,Manacapuru,Urbana,Federal,0.0,0.0,100.0,0.0
2020,Norte,AM,1302504,Manacapuru,Urbana,Estadual,6.3,50.0,43.7,0.0
2020,Norte,AM,1302504,Manacapuru,Rural,Estadual,16.7,83.3,0.0,0.0
2020,Norte,AM,1302504,Manacapuru,Urbana,Municipal,0.0,42.9,57.1,0.0
2020,Norte,AM,1302504,Manacapuru,Rural,Municipal,35.1,22.7,29.9,12.3
2020,Norte,AM,1302504,Manacapuru,Urbana,Privada,0.0,20.0,40.0,40.0
2020,Norte,AM,1302504,Manacapuru,Urbana,Pública,3.2,45.2,51.6,0.0
2020,Norte,AM,1302504,Manacapuru,Rural,Pública,34.0,26.2,28.2,11.6
2020,Norte,AM,1302553,Manaquiri,Urbana,Estadual,50.0,0.0,50.0,0.0
2020,Norte,AM,1302553,Manaquiri,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1302553,Manaquiri,Urbana,Municipal,0.0,25.0,75.0,0.0
2020,Norte,AM,1302553,Manaquiri,Rural,Municipal,8.6,20.0,60.0,11.4
2020,Norte,AM,1302553,Manaquiri,Urbana,Pública,16.7,16.7,66.6,0.0
2020,Norte,AM,1302553,Manaquiri,Rural,Pública,8.3,22.2,58.3,11.2
2020,Norte,AM,1302603,Manaus,Urbana,Federal,0.0,0.0,75.0,25.0
2020,Norte,AM,1302603,Manaus,Urbana,Estadual,2.2,39.9,53.9,4.0
2020,Norte,AM,1302603,Manaus,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1302603,Manaus,Urbana,Municipal,2.9,44.2,49.1,3.8
2020,Norte,AM,1302603,Manaus,Rural,Municipal,27.7,42.2,25.3,4.8
2020,Norte,AM,1302603,Manaus,Urbana,Privada,13.4,32.7,48.0,5.9
2020,Norte,AM,1302603,Manaus,Rural,Privada,0.0,0.0,100.0,0.0
2020,Norte,AM,1302603,Manaus,Urbana,Pública,2.6,42.3,51.1,4.0
2020,Norte,AM,1302603,Manaus,Rural,Pública,27.1,43.5,24.7,4.7
2020,Norte,AM,1302702,Manicoré,Urbana,Estadual,12.5,37.5,50.0,0.0
2020,Norte,AM,1302702,Manicoré,Rural,Estadual,0.0,50.0,50.0,0.0
2020,Norte,AM,1302702,Manicoré,Urbana,Municipal,0.0,77.8,11.1,11.1
2020,Norte,AM,1302702,Manicoré,Rural,Municipal,34.6,28.3,24.4,12.7
2020,Norte,AM,1302702,Manicoré,Urbana,Privada,0.0,0.0,100.0,0.0
2020,Norte,AM,1302702,Manicoré,Urbana,Pública,5.9,58.8,29.4,5.9
2020,Norte,AM,1302702,Manicoré,Rural,Pública,33.6,29.0,25.2,12.2
2020,Norte,AM,1302801,Maraã,Urbana,Estadual,33.3,66.7,0.0,0.0
2020,Norte,AM,1302801,Maraã,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1302801,Maraã,Urbana,Municipal,0.0,100.0,0.0,0.0
2020,Norte,AM,1302801,Maraã,Rural,Municipal,52.4,28.6,14.3,4.7
2020,Norte,AM,1302801,Maraã,Urbana,Pública,14.3,85.7,0.0,0.0
2020,Norte,AM,1302801,Maraã,Rural,Pública,51.2,30.2,14.0,4.6
2020,Norte,AM,1302900,Maués,Urbana,Federal,0.0,0.0,100.0,0.0
2020,Norte,AM,1302900,Maués,Urbana,Estadual,9.1,36.4,54.5,0.0
2020,Norte,AM,1302900,Maués,Rural,Estadual,50.0,50.0,0.0,0.0
2020,Norte,AM,1302900,Maués,Urbana,Municipal,16.7,41.7,41.6,0.0
2020,Norte,AM,1302900,Maués,Rural,Municipal,22.1,32.9,39.6,5.4
2020,Norte,AM,1302900,Maués,Urbana,Privada,0.0,33.3,66.7,0.0
2020,Norte,AM,1302900,Maués,Urbana,Pública,12.5,37.5,50.0,0.0
2020,Norte,AM,1302900,Maués,Rural,Pública,22.5,33.1,39.1,5.3
2020,Norte,AM,1303007,Nhamundá,Urbana,Estadual,25.0,0.0,75.0,0.0
2020,Norte,AM,1303007,Nhamundá,Rural,Estadual,25.0,75.0,0.0,0.0
2020,Norte,AM,1303007,Nhamundá,Urbana,Municipal,0.0,33.3,66.7,0.0
2020,Norte,AM,1303007,Nhamundá,Rural,Municipal,4.1,30.6,38.8,26.5
2020,Norte,AM,1303007,Nhamundá,Urbana,Pública,14.3,14.3,71.4,0.0
2020,Norte,AM,1303007,Nhamundá,Rural,Pública,5.7,34.0,35.8,24.5
2020,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Estadual,16.7,50.0,33.3,0.0
2020,Norte,AM,1303106,Nova Olinda do Norte,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Municipal,28.6,71.4,0.0,0.0
2020,Norte,AM,1303106,Nova Olinda do Norte,Rural,Municipal,15.4,48.1,25.0,11.5
2020,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Privada,0.0,0.0,100.0,0.0
2020,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Pública,23.1,61.5,15.4,0.0
2020,Norte,AM,1303106,Nova Olinda do Norte,Rural,Pública,15.1,49.1,24.5,11.3
2020,Norte,AM,1303205,Novo Airão,Urbana,Estadual,25.0,25.0,25.0,25.0
2020,Norte,AM,1303205,Novo Airão,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1303205,Novo Airão,Urbana,Municipal,0.0,25.0,75.0,0.0
2020,Norte,AM,1303205,Novo Airão,Rural,Municipal,60.0,40.0,0.0,0.0
2020,Norte,AM,1303205,Novo Airão,Urbana,Pública,12.5,25.0,50.0,12.5
2020,Norte,AM,1303205,Novo Airão,Rural,Pública,56.3,43.7,0.0,0.0
2020,Norte,AM,1303304,Novo Aripuanã,Urbana,Estadual,16.7,33.3,50.0,0.0
2020,Norte,AM,1303304,Novo Aripuanã,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1303304,Novo Aripuanã,Urbana,Municipal,0.0,60.0,40.0,0.0
2020,Norte,AM,1303304,Novo Aripuanã,Rural,Municipal,31.4,31.4,20.0,17.2
2020,Norte,AM,1303304,Novo Aripuanã,Urbana,Pública,9.1,45.5,45.4,0.0
2020,Norte,AM,1303304,Novo Aripuanã,Rural,Pública,29.7,35.1,18.9,16.3
2020,Norte,AM,1303403,Parintins,Urbana,Federal,0.0,0.0,100.0,0.0
2020,Norte,AM,1303403,Parintins,Urbana,Estadual,5.3,42.1,47.4,5.2
2020,Norte,AM,1303403,Parintins,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1303403,Parintins,Urbana,Municipal,0.0,25.9,59.3,14.8
2020,Norte,AM,1303403,Parintins,Rural,Municipal,16.9,30.5,37.3,15.3
2020,Norte,AM,1303403,Parintins,Urbana,Privada,16.7,33.3,33.3,16.7
2020,Norte,AM,1303403,Parintins,Urbana,Pública,2.1,31.9,55.3,10.7
2020,Norte,AM,1303403,Parintins,Rural,Pública,16.4,32.8,36.1,14.7
2020,Norte,AM,1303502,Pauini,Urbana,Estadual,33.3,0.0,33.3,33.4
2020,Norte,AM,1303502,Pauini,Rural,Estadual,0.0,0.0,100.0,0.0
2020,Norte,AM,1303502,Pauini,Urbana,Municipal,0.0,0.0,50.0,50.0
2020,Norte,AM,1303502,Pauini,Rural,Municipal,29.1,27.3,23.6,20.0
2020,Norte,AM,1303502,Pauini,Urbana,Pública,14.3,0.0,42.9,42.8
2020,Norte,AM,1303502,Pauini,Rural,Pública,28.6,26.8,25.0,19.6
2020,Norte,AM,1303536,Presidente Figueiredo,Urbana,Federal,0.0,0.0,100.0,0.0
2020,Norte,AM,1303536,Presidente Figueiredo,Urbana,Estadual,33.3,66.7,0.0,0.0
2020,Norte,AM,1303536,Presidente Figueiredo,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1303536,Presidente Figueiredo,Urbana,Municipal,0.0,85.7,14.3,0.0
2020,Norte,AM,1303536,Presidente Figueiredo,Rural,Municipal,11.8,52.9,35.3,0.0
2020,Norte,AM,1303536,Presidente Figueiredo,Urbana,Privada,0.0,50.0,0.0,50.0
2020,Norte,AM,1303536,Presidente Figueiredo,Urbana,Pública,9.1,72.7,18.2,0.0
2020,Norte,AM,1303536,Presidente Figueiredo,Rural,Pública,10.5,57.9,31.6,0.0
2020,Norte,AM,1303569,Rio Preto da Eva,Urbana,Estadual,33.3,0.0,66.7,0.0
2020,Norte,AM,1303569,Rio Preto da Eva,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1303569,Rio Preto da Eva,Urbana,Municipal,14.3,42.9,42.8,0.0
2020,Norte,AM,1303569,Rio Preto da Eva,Rural,Municipal,40.0,60.0,0.0,0.0
2020,Norte,AM,1303569,Rio Preto da Eva,Urbana,Privada,0.0,50.0,50.0,0.0
2020,Norte,AM,1303569,Rio Preto da Eva,Rural,Privada,0.0,0.0,100.0,0.0
2020,Norte,AM,1303569,Rio Preto da Eva,Urbana,Pública,20.0,30.0,50.0,0.0
2020,Norte,AM,1303569,Rio Preto da Eva,Rural,Pública,36.4,63.6,0.0,0.0
2020,Norte,AM,1303601,Santa Isabel do Rio Negro,Urbana,Estadual,33.3,33.3,33.4,0.0
2020,Norte,AM,1303601,Santa Isabel do Rio Negro,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1303601,Santa Isabel do Rio Negro,Urbana,Municipal,50.0,25.0,25.0,0.0
2020,Norte,AM,1303601,Santa Isabel do Rio Negro,Rural,Municipal,57.1,28.6,14.3,0.0
2020,Norte,AM,1303601,Santa Isabel do Rio Negro,Urbana,Pública,42.9,28.6,28.5,0.0
2020,Norte,AM,1303601,Santa Isabel do Rio Negro,Rural,Pública,51.6,35.5,12.9,0.0
2020,Norte,AM,1303700,Santo Antônio do Içá,Urbana,Estadual,20.0,60.0,20.0,0.0
2020,Norte,AM,1303700,Santo Antônio do Içá,Rural,Estadual,0.0,75.0,25.0,0.0
2020,Norte,AM,1303700,Santo Antônio do Içá,Urbana,Municipal,0.0,71.4,28.6,0.0
2020,Norte,AM,1303700,Santo Antônio do Içá,Rural,Municipal,10.7,28.6,32.1,28.6
2020,Norte,AM,1303700,Santo Antônio do Içá,Urbana,Pública,8.3,66.7,25.0,0.0
2020,Norte,AM,1303700,Santo Antônio do Içá,Rural,Pública,9.4,34.4,31.3,24.9
2020,Norte,AM,1303809,São Gabriel da Cachoeira,Urbana,Federal,0.0,100.0,0.0,0.0
2020,Norte,AM,1303809,São Gabriel da Cachoeira,Urbana,Estadual,14.3,28.6,57.1,0.0
2020,Norte,AM,1303809,São Gabriel da Cachoeira,Rural,Estadual,0.0,80.0,20.0,0.0
2020,Norte,AM,1303809,São Gabriel da Cachoeira,Urbana,Municipal,0.0,33.3,66.7,0.0
2020,Norte,AM,1303809,São Gabriel da Cachoeira,Rural,Municipal,30.3,34.1,28.8,6.8
2020,Norte,AM,1303809,São Gabriel da Cachoeira,Urbana,Privada,50.0,0.0,50.0,0.0
2020,Norte,AM,1303809,São Gabriel da Cachoeira,Urbana,Pública,9.1,36.4,54.5,0.0
2020,Norte,AM,1303809,São Gabriel da Cachoeira,Rural,Pública,28.9,36.2,28.4,6.5
2020,Norte,AM,1303908,São Paulo de Olivença,Urbana,Estadual,16.7,0.0,83.3,0.0
2020,Norte,AM,1303908,São Paulo de Olivença,Rural,Estadual,0.0,80.0,20.0,0.0
2020,Norte,AM,1303908,São Paulo de Olivença,Urbana,Municipal,25.0,75.0,0.0,0.0
2020,Norte,AM,1303908,São Paulo de Olivença,Rural,Municipal,28.3,46.7,16.7,8.3
2020,Norte,AM,1303908,São Paulo de Olivença,Urbana,Pública,20.0,30.0,50.0,0.0
2020,Norte,AM,1303908,São Paulo de Olivença,Rural,Pública,26.2,49.2,16.9,7.7
2020,Norte,AM,1303957,São Sebastião do Uatumã,Urbana,Estadual,25.0,0.0,75.0,0.0
2020,Norte,AM,1303957,São Sebastião do Uatumã,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1303957,São Sebastião do Uatumã,Urbana,Municipal,0.0,0.0,100.0,0.0
2020,Norte,AM,1303957,São Sebastião do Uatumã,Rural,Municipal,50.0,25.0,25.0,0.0
2020,Norte,AM,1303957,São Sebastião do Uatumã,Urbana,Pública,16.7,0.0,83.3,0.0
2020,Norte,AM,1303957,São Sebastião do Uatumã,Rural,Pública,47.1,29.4,23.5,0.0
2020,Norte,AM,1304005,Silves,Urbana,Estadual,50.0,0.0,50.0,0.0
2020,Norte,AM,1304005,Silves,Rural,Estadual,0.0,50.0,50.0,0.0
2020,Norte,AM,1304005,Silves,Urbana,Municipal,0.0,0.0,100.0,0.0
2020,Norte,AM,1304005,Silves,Rural,Municipal,0.0,37.5,50.0,12.5
2020,Norte,AM,1304005,Silves,Urbana,Pública,33.3,0.0,66.7,0.0
2020,Norte,AM,1304005,Silves,Rural,Pública,0.0,40.0,50.0,10.0
2020,Norte,AM,1304062,Tabatinga,Urbana,Federal,0.0,0.0,100.0,0.0
2020,Norte,AM,1304062,Tabatinga,Urbana,Estadual,16.7,16.7,50.0,16.6
2020,Norte,AM,1304062,Tabatinga,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1304062,Tabatinga,Urbana,Municipal,20.0,70.0,10.0,0.0
2020,Norte,AM,1304062,Tabatinga,Rural,Municipal,15.6,40.6,43.8,0.0
2020,Norte,AM,1304062,Tabatinga,Urbana,Privada,50.0,0.0,50.0,0.0
2020,Norte,AM,1304062,Tabatinga,Urbana,Pública,17.6,47.1,29.4,5.9
2020,Norte,AM,1304062,Tabatinga,Rural,Pública,13.9,47.2,38.9,0.0
2020,Norte,AM,1304104,Tapauá,Urbana,Estadual,25.0,50.0,25.0,0.0
2020,Norte,AM,1304104,Tapauá,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1304104,Tapauá,Urbana,Municipal,0.0,0.0,80.0,20.0
2020,Norte,AM,1304104,Tapauá,Rural,Municipal,19.0,48.3,24.1,8.6
2020,Norte,AM,1304104,Tapauá,Urbana,Pública,11.1,22.2,55.6,11.1
2020,Norte,AM,1304104,Tapauá,Rural,Pública,18.6,49.2,23.7,8.5
2020,Norte,AM,1304203,Tefé,Urbana,Federal,0.0,0.0,100.0,0.0
2020,Norte,AM,1304203,Tefé,Urbana,Estadual,6.7,26.7,66.6,0.0
2020,Norte,AM,1304203,Tefé,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1304203,Tefé,Urbana,Municipal,18.8,75.0,6.2,0.0
2020,Norte,AM,1304203,Tefé,Rural,Municipal,36.4,50.0,9.1,4.5
2020,Norte,AM,1304203,Tefé,Urbana,Privada,0.0,80.0,0.0,20.0
2020,Norte,AM,1304203,Tefé,Urbana,Pública,12.5,50.0,37.5,0.0
2020,Norte,AM,1304203,Tefé,Rural,Pública,34.3,52.9,8.6,4.2
2020,Norte,AM,1304237,Tonantins,Urbana,Estadual,0.0,50.0,50.0,0.0
2020,Norte,AM,1304237,Tonantins,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1304237,Tonantins,Urbana,Municipal,12.5,87.5,0.0,0.0
2020,Norte,AM,1304237,Tonantins,Rural,Municipal,26.8,36.6,26.8,9.8
2020,Norte,AM,1304237,Tonantins,Urbana,Pública,10.0,80.0,10.0,0.0
2020,Norte,AM,1304237,Tonantins,Rural,Pública,25.6,39.5,25.6,9.3
2020,Norte,AM,1304260,Uarini,Urbana,Estadual,33.3,0.0,66.7,0.0
2020,Norte,AM,1304260,Uarini,Rural,Estadual,33.3,66.7,0.0,0.0
2020,Norte,AM,1304260,Uarini,Urbana,Municipal,0.0,100.0,0.0,0.0
2020,Norte,AM,1304260,Uarini,Rural,Municipal,40.0,30.0,26.7,3.3
2020,Norte,AM,1304260,Uarini,Urbana,Pública,12.5,62.5,25.0,0.0
2020,Norte,AM,1304260,Uarini,Rural,Pública,39.4,33.3,24.2,3.1
2020,Norte,AM,1304302,Urucará,Urbana,Estadual,33.3,33.3,0.0,33.4
2020,Norte,AM,1304302,Urucará,Rural,Estadual,0.0,100.0,0.0,0.0
2020,Norte,AM,1304302,Urucará,Urbana,Municipal,20.0,80.0,0.0,0.0
2020,Norte,AM,1304302,Urucará,Rural,Municipal,45.8,41.7,8.3,4.2
2020,Norte,AM,1304302,Urucará,Urbana,Pública,25.0,62.5,0.0,12.5
2020,Norte,AM,1304302,Urucará,Rural,Pública,44.0,44.0,8.0,4.0
2020,Norte,AM,1304401,Urucurituba,Urbana,Estadual,33.3,0.0,66.7,0.0
2020,Norte,AM,1304401,Urucurituba,Rural,Estadual,0.0,66.7,33.3,0.0
2020,Norte,AM,1304401,Urucurituba,Urbana,Municipal,0.0,25.0,75.0,0.0
2020,Norte,AM,1304401,Urucurituba,Rural,Municipal,31.6,21.1,42.1,5.2
2020,Norte,AM,1304401,Urucurituba,Urbana,Privada,50.0,50.0,0.0,0.0
2020,Norte,AM,1304401,Urucurituba,Urbana,Pública,14.3,14.3,71.4,0.0
2020,Norte,AM,1304401,Urucurituba,Rural,Pública,27.3,27.3,40.9,4.5
2020,Norte,RR,1400027,Amajari,Urbana,Federal,0.0,100.0,0.0,0.0
2020,Norte,RR,1400027,Amajari,Urbana,Estadual,0.0,0.0,100.0,0.0
2020,Norte,RR,1400027,Amajari,Rural,Estadual,20.8,16.7,50.0,12.5
2020,Norte,RR,1400027,Amajari,Urbana,Municipal,0.0,100.0,0.0,0.0
2020,Norte,RR,1400027,Amajari,Rural,Municipal,27.3,31.8,27.3,13.6
2020,Norte,RR,1400027,Amajari,Urbana,Pública,0.0,75.0,25.0,0.0
2020,Norte,RR,1400027,Amajari,Rural,Pública,23.9,23.9,39.1,13.1
2020,Norte,RR,1400050,Alto Alegre,Urbana,Estadual,0.0,50.0,50.0,0.0
2020,Norte,RR,1400050,Alto Alegre,Rural,Estadual,16.0,16.0,60.0,8.0
2020,Norte,RR,1400050,Alto Alegre,Urbana,Municipal,0.0,0.0,100.0,0.0
2020,Norte,RR,1400050,Alto Alegre,Rural,Municipal,35.7,21.4,28.6,14.3
2020,Norte,RR,1400050,Alto Alegre,Urbana,Pública,0.0,25.0,75.0,0.0
2020,Norte,RR,1400050,Alto Alegre,Rural,Pública,23.1,17.9,48.7,10.3
2020,Norte,RR,1400100,Boa Vista,Urbana,Federal,0.0,33.3,66.7,0.0
2020,Norte,RR,1400100,Boa Vista,Rural,Federal,0.0,0.0,100.0,0.0
2020,Norte,RR,1400100,Boa Vista,Urbana,Estadual,0.0,62.1,37.9,0.0
2020,Norte,RR,1400100,Boa Vista,Rural,Estadual,0.0,42.9,50.0,7.1
2020,Norte,RR,1400100,Boa Vista,Urbana,Municipal,34.8,18.0,46.1,1.1
2020,Norte,RR,1400100,Boa Vista,Rural,Municipal,11.8,35.3,47.1,5.8
2020,Norte,RR,1400100,Boa Vista,Urbana,Privada,13.9,50.0,33.3,2.8
2020,Norte,RR,1400100,Boa Vista,Urbana,Pública,20.7,35.3,43.3,0.7
2020,Norte,RR,1400100,Boa Vista,Rural,Pública,6.3,37.5,50.0,6.2
2020,Norte,RR,1400159,Bonfim,Urbana,Federal,0.0,0.0,100.0,0.0
2020,Norte,RR,1400159,Bonfim,Urbana,Estadual,0.0,0.0,100.0,0.0
2020,Norte,RR,1400159,Bonfim,Rural,Estadual,13.3,40.0,46.7,0.0
2020,Norte,RR,1400159,Bonfim,Urbana,Municipal,0.0,0.0,100.0,0.0
2020,Norte,RR,1400159,Bonfim,Rural,Municipal,7.1,21.4,28.6,42.9
2020,Norte,RR,1400159,Bonfim,Urbana,Pública,0.0,0.0,100.0,0.0
2020,Norte,RR,1400159,Bonfim,Rural,Pública,10.3,31.0,37.9,20.8
2020,Norte,RR,1400175,Cantá,Urbana,Estadual,0.0,0.0,100.0,0.0
2020,Norte,RR,1400175,Cantá,Rural,Estadual,6.3,50.0,37.5,6.2
2020,Norte,RR,1400175,Cantá,Urbana,Municipal,0.0,0.0,100.0,0.0
2020,Norte,RR,1400175,Cantá,Rural,Municipal,39.4,30.3,24.2,6.1
2020,Norte,RR,1400175,Cantá,Urbana,Pública,0.0,0.0,100.0,0.0
2020,Norte,RR,1400175,Cantá,Rural,Pública,28.6,36.7,28.6,6.1
2020,Norte,RR,1400209,Caracaraí,Rural,Federal,0.0,0.0,100.0,0.0
2020,Norte,RR,1400209,Caracaraí,Urbana,Estadual,0.0,100.0,0.0,0.0
2020,Norte,RR,1400209,Caracaraí,Rural,Estadual,0.0,42.9,57.1,0.0
2020,Norte,RR,1400209,Caracaraí,Urbana,Municipal,0.0,0.0,100.0,0.0
2020,Norte,RR,1400209,Caracaraí,Rural,Municipal,0.0,33.3,50.0,16.7
2020,Norte,RR,1400209,Caracaraí,Urbana,Pública,0.0,33.3,66.7,0.0
2020,Norte,RR,1400209,Caracaraí,Rural,Pública,0.0,35.0,55.0,10.0
2020,Norte,RR,1400233,Caroebe,Urbana,Estadual,0.0,100.0,0.0,0.0
2020,Norte,RR,1400233,Caroebe,Rural,Estadual,0.0,37.5,50.0,12.5
2020,Norte,RR,1400233,Caroebe,Urbana,Municipal,0.0,50.0,50.0,0.0
2020,Norte,RR,1400233,Caroebe,Rural,Municipal,37.5,12.5,25.0,25.0
2020,Norte,RR,1400233,Caroebe,Urbana,Pública,0.0,75.0,25.0,0.0
2020,Norte,RR,1400233,Caroebe,Rural,Pública,18.8,25.0,37.5,18.7
2020,Norte,RR,1400282,Iracema,Urbana,Estadual,0.0,0.0,0.0,100.0
2020,Norte,RR,1400282,Iracema,Rural,Estadual,0.0,50.0,50.0,0.0
2020,Norte,RR,1400282,Iracema,Urbana,Municipal,0.0,50.0,25.0,25.0
2020,Norte,RR,1400282,Iracema,Rural,Municipal,0.0,50.0,50.0,0.0
2020,Norte,RR,1400282,Iracema,Urbana,Pública,0.0,40.0,20.0,40.0
2020,Norte,RR,1400282,Iracema,Rural,Pública,0.0,50.0,50.0,0.0
2020,Norte,RR,1400308,Mucajaí,Urbana,Estadual,0.0,66.7,33.3,0.0
2020,Norte,RR,1400308,Mucajaí,Rural,Estadual,0.0,60.0,20.0,20.0
2020,Norte,RR,1400308,Mucajaí,Urbana,Municipal,0.0,20.0,80.0,0.0
2020,Norte,RR,1400308,Mucajaí,Rural,Municipal,14.3,57.1,28.6,0.0
2020,Norte,RR,1400308,Mucajaí,Urbana,Privada,100.0,0.0,0.0,0.0
2020,Norte,RR,1400308,Mucajaí,Urbana,Pública,0.0,37.5,62.5,0.0
2020,Norte,RR,1400308,Mucajaí,Rural,Pública,8.3,58.3,25.0,8.4
2020,Norte,RR,1400407,Normandia,Urbana,Estadual,0.0,0.0,100.0,0.0
2020,Norte,RR,1400407,Normandia,Rural,Estadual,24.0,30.0,34.0,12.0
2020,Norte,RR,1400407,Normandia,Urbana,Municipal,0.0,66.7,33.3,0.0
2020,Norte,RR,1400407,Normandia,Rural,Municipal,72.4,13.8,6.9,6.9
2020,Norte,RR,1400407,Normandia,Urbana,Pública,0.0,50.0,50.0,0.0
2020,Norte,RR,1400407,Normandia,Rural,Pública,41.8,24.1,24.1,10.0
2020,Norte,RR,1400456,Pacaraima,Urbana,Estadual,0.0,0.0,100.0,0.0
2020,Norte,RR,1400456,Pacaraima,Rural,Estadual,17.1,43.9,34.1,4.9
2020,Norte,RR,1400456,Pacaraima,Urbana,Municipal,0.0,100.0,0.0,0.0
2020,Norte,RR,1400456,Pacaraima,Rural,Municipal,20.0,60.0,20.0,0.0
2020,Norte,RR,1400456,Pacaraima,Rural,Privada,0.0,0.0,100.0,0.0
2020,Norte,RR,1400456,Pacaraima,Urbana,Pública,0.0,66.7,33.3,0.0
2020,Norte,RR,1400456,Pacaraima,Rural,Pública,17.4,45.7,32.6,4.3
2020,Norte,RR,1400472,Rorainópolis,Urbana,Estadual,0.0,66.7,33.3,0.0
2020,Norte,RR,1400472,Rorainópolis,Rural,Estadual,0.0,83.3,16.7,0.0
2020,Norte,RR,1400472,Rorainópolis,Urbana,Municipal,14.3,42.9,42.8,0.0
2020,Norte,RR,1400472,Rorainópolis,Rural,Municipal,17.4,52.2,13.0,17.4
