Fornecedor;idproduto;Nome do produto;Tipo de produto;Código de barras;Código interno;Agrupador;Imagem;Disponível;Url
Armazem Santa Maria;89c7dd4b-d68a-441f-bf97-d55556617caa;TEMPERO SATIS BIFE ACEBOLADO 23G;Simples;7891132009503;7891132009510|28288;28288;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/89c7dd4b-d68a-441f-bf97-d55556617caa+d869049a-ac7d-4260-b19e-90019c92e63a
Armazem Santa Maria;cf4c5952-762c-4086-883d-e55aefebb9d1;SABONETE ANN BOW ERVAS 90G;Simples;7891134003615;7891134003615|34314;34314;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/cf4c5952-762c-4086-883d-e55aefebb9d1+61be5964-42df-4e7b-a09d-a66cd0e8d1e2
Armazem Santa Maria;458efe76-8bef-4ac7-a34a-f14466eab130;SABONETE ANN BOW LAVANDA 90G;Simples;7891134003639;7891134003639|34310;34310;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/458efe76-8bef-4ac7-a34a-f14466eab130+581143ab-37e6-4f84-8e84-ba102fae6a47
Armazem Santa Maria;7bb57e31-7026-437c-81b5-4131edde3b49;SABONETE ANN BOW GLICERINA 90G;Simples;7891134003646;7891134003646|34315;34315;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7bb57e31-7026-437c-81b5-4131edde3b49+094712fe-0bcd-49e8-b0e8-fe30c5bf375b
Armazem Santa Maria;914b3336-cc28-40ae-b241-6fbbe4ed1f9c;SABONETE ANN BOW LIMAO SICILIANO 90G;Simples;7891134003677;7891134003677|34307;34307;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/914b3336-cc28-40ae-b241-6fbbe4ed1f9c+dceb51e0-a6be-454e-b9d6-49c8cba289a1
Armazem Santa Maria;97cbeece-7f53-47f9-b8cd-2a53948755ca;QUEIJO POLENGUINHO SABOR ORIGINAL 17G;Simples;7891143017771;7891143017771|19725;19725;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/97cbeece-7f53-47f9-b8cd-2a53948755ca+60808f6b-173c-4f4f-b846-eaf65ed34e19
Armazem Santa Maria;239066a1-79cf-49c7-b3d6-9c27649b12ae;QUEIJO POLENGUINHO SABOR ORIGINAL 17G;Simples;7891143017887;7891143017788|19725;19725;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/239066a1-79cf-49c7-b3d6-9c27649b12ae+4a58d102-9371-4674-b9ac-ea2b0a2f2338
Armazem Santa Maria;88ece30f-e3a7-44b7-8dab-07222fae7076;QUEIJO POLENGUINHO LIGHT 17G;Simples;7891143017795;7891143017795|33439;33439;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/88ece30f-e3a7-44b7-8dab-07222fae7076+afef3057-1cbb-4617-a2d0-2cded1cd7ca6
Armazem Santa Maria;c778e1d2-663a-4bbd-884f-13591534e805;COSTELA AURORA SUINA TEMP CHURR FAC 800G;Simples;7891164002879;7891164002879|36629;36629;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/c778e1d2-663a-4bbd-884f-13591534e805+8ba7cb4b-123d-457b-9c92-705844478d11
Armazem Santa Maria;4c4bdf85-9365-4fe2-bd45-1ba046560385;SORVETE KIBON CREMO TROPICAL 4EM1 2L;Simples;7891150067912;7891150067912|37490;37490;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/4c4bdf85-9365-4fe2-bd45-1ba046560385+9657e8eb-ef12-485f-ac1b-79037e1cb8fb
Armazem Santa Maria;f69eb6d0-4bda-4ebb-b4a7-63966505a04f;GOMA GOMUTCHO FRUT SORTIDAS 31G;Simples;7891151029438;7891151029421|35318;35318;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f69eb6d0-4bda-4ebb-b4a7-63966505a04f+2be00fd5-4b7c-407d-a899-020c8cf01147
Armazem Santa Maria;f69eb6d0-4bda-4ebb-b4a7-63966505a04f;GOMA GOMUTCHO FRUT SORTIDAS 31G;Simples;7891151029438;7891151029438|35318;35318;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f69eb6d0-4bda-4ebb-b4a7-63966505a04f+7131df1b-680b-42fd-8a71-861132f2f710
Armazem Santa Maria;6f30137b-74fc-40f3-bb78-a43837361a3e;GOMA GOMUTCHO YOGURTE 31G;Simples;7891151029452;7891151029445|35296;35296;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6f30137b-74fc-40f3-bb78-a43837361a3e+a2523f26-4660-4b6e-9400-036461937b8e
Armazem Santa Maria;6f30137b-74fc-40f3-bb78-a43837361a3e;GOMA GOMUTCHO YOGURTE 31G;Simples;7891151029452;7891151029452|35296;35296;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6f30137b-74fc-40f3-bb78-a43837361a3e+b0a9faa6-8e49-452f-9e8d-ec0c25a5e1b4
Armazem Santa Maria;98202106-1e9e-4ee9-86d6-25061824f4b4;CHICLE FREEGELLS GUM MENTA 8G;Simples;7891151031141;7891151031141|35311;35311;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/98202106-1e9e-4ee9-86d6-25061824f4b4+dea3c6ee-50ea-40c1-8aa8-44ba87d9edc2
Armazem Santa Maria;98202106-1e9e-4ee9-86d6-25061824f4b4;CHICLE FREEGELLS GUM MENTA 8G;Simples;7891151031141;7891151031158|35311;35311;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/98202106-1e9e-4ee9-86d6-25061824f4b4+c40cdbc4-a7ae-445b-ba53-9b9b23ba1d2a
Armazem Santa Maria;ebe69ac3-e2da-401d-8b13-3c00ad25e395;CHICLE FREEGELLS GUM HORTELA 8G;Simples;7891151031165;7891151031165|35309;35309;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ebe69ac3-e2da-401d-8b13-3c00ad25e395+1235569e-1b4d-4697-99d7-82829002cd95
Armazem Santa Maria;ebe69ac3-e2da-401d-8b13-3c00ad25e395;CHICLE FREEGELLS GUM HORTELA 8G;Simples;7891151031165;7891151031172|35309;35309;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ebe69ac3-e2da-401d-8b13-3c00ad25e395+fc137364-7a16-4882-8ea6-e1e51f64de5b
Armazem Santa Maria;497fd240-a7f2-4287-9eea-7eab1c2f6b3c;CHICLE FREEGELS GUM EXTRA FORTE;Simples;7891151031219;7891151031202|33356;33356;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/497fd240-a7f2-4287-9eea-7eab1c2f6b3c+1e3d5f31-2bdb-4902-9f1d-b594e2be3957
Armazem Santa Maria;497fd240-a7f2-4287-9eea-7eab1c2f6b3c;CHICLE FREEGELS GUM EXTRA FORTE;Simples;7891151031219;7891151031219|33356;33356;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/497fd240-a7f2-4287-9eea-7eab1c2f6b3c+f0f08d39-117a-465e-9f52-85f7d06114eb
Armazem Santa Maria;d3b83d64-631e-4d42-90fe-954b42d3a417;BALA COMENTADA MENTA;Simples;;7891151031462|544;544;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d3b83d64-631e-4d42-90fe-954b42d3a417+d3406be1-24e0-464e-9846-3680874dda94
Armazem Santa Maria;328925fa-b1de-4b44-aa28-2fe0bbb96748;CONFEITO MASTIGAVEL UP MENTA 34G;Simples;7891151034494;7891151034494|35313;35313;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/328925fa-b1de-4b44-aa28-2fe0bbb96748+b15d3e84-1a47-46c1-8f45-26197c91acdb
Armazem Santa Maria;328925fa-b1de-4b44-aa28-2fe0bbb96748;CONFEITO MASTIGAVEL UP MENTA 34G;Simples;7891151034494;7891151034500|35313;35313;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/328925fa-b1de-4b44-aa28-2fe0bbb96748+c4e2d70a-d9fb-4159-8503-73bd104a2061
Armazem Santa Maria;c1d8f5fa-4bc4-4492-b507-b38ea1824bbb;DROPS FREEGELLS PLAY EXTRA FORT 27,09G;Simples;7891151039772;7891151039772|35316;35316;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/c1d8f5fa-4bc4-4492-b507-b38ea1824bbb+6c1eeca0-9335-4b2f-b9aa-82003d5f28b3
Armazem Santa Maria;c1d8f5fa-4bc4-4492-b507-b38ea1824bbb;DROPS FREEGELLS PLAY EXTRA FORT 27,09G;Simples;7891151039772;7891151039789|35316;35316;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/c1d8f5fa-4bc4-4492-b507-b38ea1824bbb+c2743c1c-6433-4dda-86e6-5ad43985e44e
Armazem Santa Maria;b8ae7f2d-d6a3-4a19-8383-eb9d26eae4f4;DROPS FREEGELLS PLAY MENTA 27,09G;Simples;7891151039796;7891151039796|35317;35317;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b8ae7f2d-d6a3-4a19-8383-eb9d26eae4f4+9f17d6be-f107-4949-94ee-be33ac62bd76
Armazem Santa Maria;b8ae7f2d-d6a3-4a19-8383-eb9d26eae4f4;DROPS FREEGELLS PLAY MENTA 27,09G;Simples;7891151039796;7891151039802|35317;35317;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b8ae7f2d-d6a3-4a19-8383-eb9d26eae4f4+6045875e-15ac-4cbc-b0c9-b43726844133
Armazem Santa Maria;7f327b5c-1a31-43a8-bcc4-c3254331d6a1;GOMA GOMUTCHO ENERGY 31G;Simples;7891151039918;7891151039918|35295;35295;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7f327b5c-1a31-43a8-bcc4-c3254331d6a1+40db7004-c976-4a3a-846c-c6898aa5b9a4
Armazem Santa Maria;7f327b5c-1a31-43a8-bcc4-c3254331d6a1;GOMA GOMUTCHO ENERGY 31G;Simples;7891151039918;7891151039925|35295;35295;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7f327b5c-1a31-43a8-bcc4-c3254331d6a1+e1f110c8-4602-44eb-a497-2e022a6d6cc1
Armazem Santa Maria;80636200-5f0b-4093-920e-493fe5ce4ab0;LING AURORA CALABRESA ENROLADINHA 800G;Simples;7891164004422;7891164004422|22590;22590;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/80636200-5f0b-4093-920e-493fe5ce4ab0+a6922dec-17b3-40d3-a14c-6e73b4612214
Armazem Santa Maria;79631602-3d42-44de-b1b6-9e8f45bed793;PAO DE ALHO AURORA PICANTE 340G;Simples;7891164026110;7891164026110|37464;37464;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/79631602-3d42-44de-b1b6-9e8f45bed793+839ce29d-a7e3-4555-b73f-2b112a6e8bd3
Armazem Santa Maria;6eeff0f1-a01b-4452-ab99-277b2cf75f5e;LASANHA AURORA QUE/PRES AO SUGO 600G;Simples;7891164026134;7891164026134|25775;25775;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6eeff0f1-a01b-4452-ab99-277b2cf75f5e+ce7d1704-7ff4-44a9-98f4-ccc3644c4abe
Armazem Santa Maria;a61b9108-999c-4289-a1ed-38d6ab717cbd;BATATA AURORA PALITO PRE FRITA 400G;Simples;7891164026240;7891164026240|17741;17741;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a61b9108-999c-4289-a1ed-38d6ab717cbd+158988c2-83be-402d-aaf9-4d3915f832af
Armazem Santa Maria;28c98be2-fe53-4af0-90de-71b4381ce829;PIZZA AURORA CAL/MUS/AZE/CEB 460G;Simples;7891164026424;7891164026424|25772;25772;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/28c98be2-fe53-4af0-90de-71b4381ce829+2c24925d-0d34-4a63-8b21-83b36c23e8dc
Armazem Santa Maria;1825cab7-c6a2-4615-9770-92b41c0c6c13;PAO DE QUEIJO AURORA TRADICIONAL 400G;Simples;7891164026509;7891164026509|21259;21259;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1825cab7-c6a2-4615-9770-92b41c0c6c13+9a0f45f4-4dac-49c7-b668-9fb730d941be
Armazem Santa Maria;57fd2eb1-b47d-46a7-ac15-4764601f71ad;LASANHA AURORA QUATRO QUEIJOS 600GR;Simples;7891164026547;7891164026547|28424;28424;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/57fd2eb1-b47d-46a7-ac15-4764601f71ad+bfed5400-cd18-45ed-858d-4093edb7ea77
Armazem Santa Maria;c9fab2e5-0918-4dad-8958-2fea4508254a;LASANHA AURORA BOLONHESA 600G;Simples;7891164026530;7891164026639|18211;18211;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/c9fab2e5-0918-4dad-8958-2fea4508254a+93938a2a-e01c-417c-bb67-852cab97fffc
Armazem Santa Maria;162903f7-ca82-4ae9-b811-773bfd447422;FILE TILAPIA CONG AURORA 400G;Simples;7891164035006;7891164035006|31105;31105;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/162903f7-ca82-4ae9-b811-773bfd447422+340bb091-90f9-4858-9bc0-58e8ead2fd2e
Armazem Santa Maria;a2e3c417-67fa-4d20-9814-03e746394bef;FILE TILAPIA CONG AURORA 2KG;Simples;7891164035013;7891164035013|37178;37178;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a2e3c417-67fa-4d20-9814-03e746394bef+5c6bcd83-e80f-420e-ae38-b2feb0c19458
Armazem Santa Maria;136f9afe-abb5-404a-8c34-758b1e597a30;ISCA DE FRANGO AURORA TEMPURA 300G;Simples;7891164110154;7891164110154|23087;23087;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/136f9afe-abb5-404a-8c34-758b1e597a30+81c2bc92-3780-43ec-a70b-8e9ce56f1408
Armazem Santa Maria;d4c38d21-83b7-4fa0-9bf4-af007322094c;ISCA DE FRANGO AURORA EMPANADA 300G;Simples;7891164110161;7891164110161|18181;18181;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d4c38d21-83b7-4fa0-9bf4-af007322094c+86c3308b-eecb-45b4-b164-16427e63ecfe
Armazem Santa Maria;aa237033-066d-4d7b-b449-3d2c90b10522;LING CALABRESA NOBRE KG;Simples;;7891164136574|23802;23802;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/aa237033-066d-4d7b-b449-3d2c90b10522+00faa75d-8a6e-4d7a-adb8-9bfa53de2085
Armazem Santa Maria;1a31f772-a605-4d86-854b-ad084d45da8f;LING TOSC FRANGO AURORA KG;Simples;;7891164004507|24405;24405;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1a31f772-a605-4d86-854b-ad084d45da8f+c72bbcc6-982b-42e1-9895-0d18ff1c881c
Armazem Santa Maria;97e4bdaa-f8e2-4f95-b51b-247d49ce4095;SAND HAVAIANAS BEGE PALHA 37/38;Simples;7891224716029;7891224716029|25667;25667;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/97e4bdaa-f8e2-4f95-b51b-247d49ce4095+fd6bea36-79c0-402c-8cb3-8ccda5af614b
Armazem Santa Maria;e4bd30f2-7a41-44b9-bf95-02f3e30893ee;SAND HAVAIANA FLAT SUNSET PURPURA 35/36;Simples;7891224831029;7891224831029|21689;21689;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e4bd30f2-7a41-44b9-bf95-02f3e30893ee+89b660b1-00b6-4d0d-b0cd-15e7da4474f3
Armazem Santa Maria;198bdd3a-9aa7-45d5-b8fa-b8d11f8ef32c;SAND HAVAIANAS 4 NITE CZA GELO CZA 41/42;Simples;7891224894321;7891224894321|32512;32512;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/198bdd3a-9aa7-45d5-b8fa-b8d11f8ef32c+d21d7aa4-789a-4d8f-9b4a-ccdb39f7e08d
Armazem Santa Maria;61949df9-f6a6-4052-9bf4-cff6f6075f40;SAND HAVAIANAS TOP FASHION CF PTO 33/34;Simples;7891224905133;7891224905133|33523;33523;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/61949df9-f6a6-4052-9bf4-cff6f6075f40+f7657ad2-f69f-4ae1-8879-0bc7fa27b5ca
Armazem Santa Maria;003fff58-a939-4951-a36a-fa513c255be8;SAND HAVAIANAS TOP FASHION CF FLA 33/34;Simples;7891224905188;7891224905188|33519;33519;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/003fff58-a939-4951-a36a-fa513c255be8+d0a1c270-b76c-4bcd-953b-c3d6e62c5fb4
Armazem Santa Maria;8f8a529f-ca47-447f-a6dc-85701d646364;SAND HAVAINAS SLIM LOG POP LAR CYB 41/42;Simples;7891224907410;7891224907410|30896;30896;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/8f8a529f-ca47-447f-a6dc-85701d646364+a74d2882-6433-4820-8ee0-b7bf79d52fa1
Armazem Santa Maria;0541da50-9a4b-4a44-876c-416f6d8855bb;SAND HAVAIANAS MOOD PRETO 37/38;Simples;7891224981076;7891224981076|38409;38409;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/0541da50-9a4b-4a44-876c-416f6d8855bb+8a708552-583c-4a6c-8340-f26cf007053a
Armazem Santa Maria;a3c6033f-5280-4021-bb2b-2e2a1d4fad3c;SAND HAVAIANAS MOOD PRETO 39/40;Simples;7891224981083;7891224981083|28997;28997;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a3c6033f-5280-4021-bb2b-2e2a1d4fad3c+8070d437-ae7d-4326-b606-6d6589bf1fb7
Armazem Santa Maria;cca00b66-6456-425d-b3e1-1d3f235c10ce;SAND HAVAIANAS MOOD PRETO 41/41;Simples;7891224981090;7891224981090|29014;29014;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/cca00b66-6456-425d-b3e1-1d3f235c10ce+8ddae8a5-1195-4a10-9d9b-dc585332906a
Armazem Santa Maria;2a4e377c-edd0-4124-87e8-ec52dfec67e9;SAND HAVAIANAS TOP MAX BASI AZ/EST 43/44;Simples;7891224985289;7891224985289|28259;28259;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/2a4e377c-edd0-4124-87e8-ec52dfec67e9+012d2a6f-4fda-40ee-a276-a1e4c330957f
Armazem Santa Maria;48d44778-181b-4dd9-a481-b60e165badbe;BISCOITO WAF ITAMARATY MORANGO 32G;Simples;7891340365170;7891340365170|37936;37936;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/48d44778-181b-4dd9-a481-b60e165badbe+153def9a-e74c-4894-8dba-2ffeccf57695
Armazem Santa Maria;995634bc-e04a-4368-917b-fb325e9a4eae;BISCOITO WAF ITAMARATY CHOC 15G;Simples;7891340365194;7891340365194|37947;37947;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/995634bc-e04a-4368-917b-fb325e9a4eae+97b3a500-f689-481e-b62f-5035fc2d098e
Armazem Santa Maria;991979e8-5dfe-41e3-b8d4-50449a9d7cf4;BISCOITO WAF ITAMARATY MORANGO 15G;Simples;7891340365200;7891340365200|37948;37948;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/991979e8-5dfe-41e3-b8d4-50449a9d7cf4+d360f9c5-3774-4c80-8046-9033ff71a14f
Armazem Santa Maria;aea2907a-db9d-4ad8-883d-8cdd75a4331c;BISCOITO WAF ITAMARATY CHOC 32G;Simples;7891340365231;7891340365231|37926;37926;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/aea2907a-db9d-4ad8-883d-8cdd75a4331c+e58b094c-be92-4b36-b422-7b6c4e6f1356
Armazem Santa Maria;c6e796bf-396a-4fd4-8a42-e178280cde45;LAPIS GRAF VERMELHO ROSA LILAS F CASTELL;Simples;7891360571285;7891360571285|31006;31006;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/c6e796bf-396a-4fd4-8a42-e178280cde45+bb0eb6f3-65fc-4dc2-b701-d600a13ef823
Armazem Santa Maria;4634ec82-79b7-47d1-b532-f49e919df59a;STEAK DE FRANGO PERDIGAO 100G;Simples;7891515474126;7891515975920|16969;16969;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/4634ec82-79b7-47d1-b532-f49e919df59a+e81a0439-5556-4145-9882-2ad236c62d7c
Armazem Santa Maria;e27c66ab-96c2-43af-97d5-9762ed8c6b51;LING CALABRESA AURORA KG;Simples;;7891164005030|24194;24194;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e27c66ab-96c2-43af-97d5-9762ed8c6b51+48301beb-136d-42b5-b55a-cca3c516db1f
Armazem Santa Maria;8b60726f-2d9b-4905-ad24-36c06cdaf7be;ESCOVA DENTAL SORRISO ORIGINAL MEDIA;Simples;7891528116501;7891528116501|1530;1530;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/8b60726f-2d9b-4905-ad24-36c06cdaf7be+13e6d0db-8244-45fd-94c0-f3ed841a3396
Armazem Santa Maria;05a1a4df-a060-4551-9440-6d60a583398e;MORTADELA SUINA AURORA 1KG;Simples;7891164005245;7891164005245|21256;21256;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/05a1a4df-a060-4551-9440-6d60a583398e+abf33751-6e49-4b61-9b5c-8d6f0d8d3699
Armazem Santa Maria;6b3e5666-2639-4152-857f-1b312711e18c;CALDO DE GALINHA CAIPIRA ARISCO 19G;Simples;7891700080514;7891700023023|17935;17935;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6b3e5666-2639-4152-857f-1b312711e18c+33b34a42-4de9-4bac-937e-a129c8f87d5a
Armazem Santa Maria;5a937da2-af4e-44de-8174-2e0932c591f1;CIGARRO KENT ACCESS AZUL;Simples;78919440;78919440|38161;38161;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/5a937da2-af4e-44de-8174-2e0932c591f1+cd962ae6-244f-49b5-995a-995cac1b896f
Armazem Santa Maria;f6bb8d43-a1fa-434f-8c55-5eaf9922df0f;CIGARRO KENT ACCESS PRATA;Simples;78919457;78919457|38162;38162;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f6bb8d43-a1fa-434f-8c55-5eaf9922df0f+3f8ba60d-e6a4-4a6b-9867-f64ec26ff851
Armazem Santa Maria;27371093-afe3-4f46-ac7b-bb654dd5207f;MORTADELA SUINA PEPERI KG;Simples;;7891164005344|18365;18365;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/27371093-afe3-4f46-ac7b-bb654dd5207f+f3d91e5e-243e-4077-a3db-fa0b3a3599b7
Armazem Santa Maria;def0e681-df90-4196-8eb2-bce8a0a24607;SALSICHA AURORA HOT DOG 500G;Simples;7891164005412;7891164005412|22119;22119;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/def0e681-df90-4196-8eb2-bce8a0a24607+1167dab7-e02f-423f-a1b6-fa40f25d9645
Armazem Santa Maria;6aa38a1e-e423-4572-bf49-a3e9a12783d6;LING CALABRESA RETA AURORA KG;Simples;;7891164005733|18258;18258;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6aa38a1e-e423-4572-bf49-a3e9a12783d6+786b8964-5ae2-4f1f-9ee6-162c55d2075d
Armazem Santa Maria;e238fd45-b9a7-4fe2-8d7d-5107b006352b;LING CALABRESA AURORA KG;Simples;;7891164005764|23800;23800;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e238fd45-b9a7-4fe2-8d7d-5107b006352b+ec826550-27ed-4e3a-bcb7-9cad5beda65d
Armazem Santa Maria;0ae0ecc0-cac0-460a-a3ed-42ee078047e7;MOELA PCT CONG AURORA 1KG;Simples;7891164015725;7891164015725|30598;30598;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/0ae0ecc0-cac0-460a-a3ed-42ee078047e7+ddcba717-a4af-4c64-a406-4f2bc349a3fb
Armazem Santa Maria;d08554c3-b9ce-4cf8-94e3-e9833ea87df9;MORTADELA FRANGO AURORA KG;Simples;;7891164016098|18361;18361;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d08554c3-b9ce-4cf8-94e3-e9833ea87df9+580cc96b-fa1d-4b24-875f-9215ee611919
Armazem Santa Maria;b406399a-bec5-4e26-9f04-14ec42b9a46b;LING TOSC FRANGO AURORA KG;Simples;;7891164016425|18266;18266;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b406399a-bec5-4e26-9f04-14ec42b9a46b+277f4002-bda0-43bc-ab56-55c17b8c9cdc
Armazem Santa Maria;797058d8-da96-4fcd-8860-a81d57f9e0ad;CERVEJA ANTARCTICA ORIGINAL 350ML;Simples;7891991015493;7891991016216|38086;38086;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/797058d8-da96-4fcd-8860-a81d57f9e0ad+e94cb6a1-2d89-4fb3-aa1e-1ff72f1ee1b8
Armazem Santa Maria;a49e2d11-e938-414b-969b-b82916ceaa1a;SOBREMESA VIGOR CHOCOLATE BRANCO 110G;Simples;7891999014160;7891999014160|26804;26804;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a49e2d11-e938-414b-969b-b82916ceaa1a+24c985b6-725a-486a-bcc8-5db9aa63c097
Armazem Santa Maria;cda84977-21dc-4481-8fe3-be5bec809b4f;IOG VIGOR FROOTLOPS 160G;Simples;7891999014207;7891999014207|22088;22088;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/cda84977-21dc-4481-8fe3-be5bec809b4f+b6d06b72-df33-402d-be44-8fd8ed9baf33
Armazem Santa Maria;35944fc2-4c16-4ce6-aa98-ea4195dba3a2;ACHOCOLATADO LIQ VIGOR 200ML;Simples;7891999014962;7891999014962|37842;37842;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/35944fc2-4c16-4ce6-aa98-ea4195dba3a2+6b6af4f5-7bd0-451c-b9eb-1c8fb680aa76
